puesto_code,is_exterior,dept_reg,mpio_reg,zona,puesto_num,dept_name,mpio_name,puesto_name,comuna,direccion,censo_mujeres,censo_hombres,censo_total,num_mesas,latitud,longitud,citrep,mesas_ext_lun_jue,mesas_ext_vie,mesas_ext_sab,censo_mujeres_ext,censo_hombres_ext,censo_total_ext,agrupados_ext
1100001990029,False,11,001,99,29,CAUCA,POPAYAN,EL TABLON,20CORREGIMIENTO 11,INSTITUCION EDUCATIVA,110,130,240,1,2.488440822678241,-76.71795696230896,,,,,,,,
1100001990033,False,11,001,99,33,CAUCA,POPAYAN,EL CHARCO,21CORREGIMIENTO 12,INSTITUCION EDUCATIVA,174,189,363,1,2.480915672949841,-76.70303710766818,,,,,,,,
1100001990037,False,11,001,99,37,CAUCA,POPAYAN,CAJETE,22CORREGIMIENTO 13,INSTITUCION EDUCATIVA,1359,1215,2574,8,2.476559966552164,-76.67422771453852,,,,,,,,
1100001990041,False,11,001,99,41,CAUCA,POPAYAN,FIGUEROA,23CORREGIMIENTO 14,INSTITUCION EDUCATIVA,330,323,653,2,2.4475784251224075,-76.64664739215534,,,,,,,,
1100001990043,False,11,001,99,43,CAUCA,POPAYAN,VEREDA DE TORRES,24CORREGIMIENTO 15,INSTITUCION EDUCATIVA,1266,1043,2309,7,2.444188751033253,-76.63668921438301,,,,,,,,
1100001990045,False,11,001,99,45,CAUCA,POPAYAN,VEREDA PUELENJE,25CORREGIMIENTO 16,INSTITUCION EDUCATIVA,1181,1027,2208,7,2.4328790964088958,-76.62559042016791,,,,,,,,
1100001990053,False,11,001,99,53,CAUCA,POPAYAN,EL SENDERO,26CORREGIMIENTO 18,INSTITUCION EDUCATIVA,529,488,1017,3,2.439549045028549,-76.57990641925082,,,,,,,,
1100001990054,False,11,001,99,54,CAUCA,POPAYAN,"SEDE PUEBLILLO IE ALEJANDRO DE
HUMBOLDT",26CORREGIMIENTO 18,INSTITUCION EDUCATIVA,194,115,309,1,2.447743622589451,-76.58439778622372,,,,,,,,
1100001990055,False,11,001,99,55,CAUCA,POPAYAN,SAMANGA,27CORREGIMIENTO 17,INSTITUCION EDUCATIVA,103,123,226,1,2.410491263385128,-76.5279068418383,,,,,,,,
1100001990056,False,11,001,99,56,CAUCA,POPAYAN,"SEDE SILOE IE FRANCISCO ANTONIO
DE ULLOA",27CORREGIMIENTO 17,INSTITUCION EDUCATIVA,169,133,302,1,2.4250780570586343,-76.59179631273767,,,,,,,,
1100001990057,False,11,001,99,57,CAUCA,POPAYAN,SANTA BARBARA,28CORREGIMIENTO 19,INSTITUCION EDUCATIVA,301,300,601,2,2.41349118544592,-76.52624128006732,,,,,,,,
1100001990058,False,11,001,99,58,CAUCA,POPAYAN,POBLAZON,29CORREGIMIENTO 20,INSTITUCION EDUCATIVA,256,262,518,2,2.3700003360508863,-76.53930187225342,,,,,,,,
1100001990059,False,11,001,99,59,CAUCA,POPAYAN,SAMANGA BAJA,27CORREGIMIENTO 17,"SALON COMUNAL SAMANGA
BAJA",119,80,199,1,2.4128585602648656,-76.59571036618631,,,,,,,,
1100001990060,False,11,001,99,60,CAUCA,POPAYAN,PISOJE BAJO IE ALEJANDRO HUMBOLDT,28CORREGIMIENTO 19,INSTITUCION EDUCATIVA,95,105,200,1,2.41171548577874,-76.53101201870903,,,,,,,,
1100001990061,False,11,001,99,61,CAUCA,POPAYAN,EL CANELO,30CORREGIMIENTO 21,INSTITUCION EDUCATIVA,39,37,76,1,2.3274529273049627,-76.53385174543037,,,,,,,,
1100001990065,False,11,001,99,65,CAUCA,POPAYAN,LAS PIEDRAS,31CORREGIMIENTO 22,INSTITUCION EDUCATIVA,572,535,1107,4,2.4499809377104156,-76.51958627375454,,,,,,,,
1100001990080,False,11,001,99,80,CAUCA,POPAYAN,QUINTANA,32CORREGIMIENTO 23,INSTITUCION EDUCATIVA,254,288,542,2,2.4450514687983014,-76.44540516669981,,,,,,,,
1100001990081,False,11,001,99,81,CAUCA,POPAYAN,PISOJE ALTO,28CORREGIMIENTO 19,INSTITUCION EDUCATIVA,140,113,253,1,2.46198,-76.55089,,,,,,,,
1100004000000,False,11,004,00,00,CAUCA,ALMAGUER,PUESTO CABECERA MUNICIPAL,,"CL3 #5-53 NORMAL SUP STA
CLARA",2497,2612,5109,16,1.912694586,-76.8550760699998,,,,,,,,
1100004990001,False,11,004,99,01,CAUCA,ALMAGUER,CAQUIONA,,"COLEGIO STA MARIA DE
CAQUIONA",906,918,1824,6,1.9048300193605687,-76.78349649628082,,,,,,,,
1100004990005,False,11,004,99,05,CAUCA,ALMAGUER,EL PEÑOL (LA HONDA),,"CENTRO EDUCATIVO LA
HONDA",390,425,815,3,1.8680339636429883,-76.82579702472276,,,,,,,,
1100004990009,False,11,004,99,09,CAUCA,ALMAGUER,EL TABLON,,"CENTRO EDUCATIVO EL
TABLON",216,224,440,2,1.927875883041977,-76.88138297034602,,,,,,,,
1100004990010,False,11,004,99,10,CAUCA,ALMAGUER,GONZALO,,CENT EDUC GONZALO,80,99,179,1,1.9095158539751271,-76.87783767830616,,,,,,,,
1100004990011,False,11,004,99,11,CAUCA,ALMAGUER,HIGUERAS (LA PILA),,"CENTRO EDUCATIVO
HIGUERAS LA PILA",134,167,301,1,1.8718006285181545,-76.8129039745638,,,,,,,,
1100004990012,False,11,004,99,12,CAUCA,ALMAGUER,HUMOS O EL HATO,,"CENTRO EDUCATIVO HUMOS
O EL HATO",194,213,407,2,1.9073237543499733,-76.77863640018174,,,,,,,,
1100004990013,False,11,004,99,13,CAUCA,ALMAGUER,LLACUANAS,,CENT EDUC LLACUANAS,611,621,1232,4,1.9326721893884695,-76.8986878828717,,,,,,,,
1100004990015,False,11,004,99,15,CAUCA,ALMAGUER,MARMATO (TARABITA),,"CENTRO EDUCATIVO
MARMATO TARABITA",285,294,579,2,1.903229261730138,-76.90613439513537,,,,,,,,
1100004990016,False,11,004,99,16,CAUCA,ALMAGUER,PRIMAVERA,,"SALON COMUNAL DE LA
PRIMAVERA",99,121,220,1,1.933493717973607,-76.8762806455346,,,,,,,,
1100004990017,False,11,004,99,17,CAUCA,ALMAGUER,SAN JORGE (LA HERRADURA),,"CENTRO EDUCATIVO SAN
JORGE LA HERRADURA",985,959,1944,6,1.8704356610536228,-76.87863523058046,,,,,,,,
1100004990060,False,11,004,99,60,CAUCA,ALMAGUER,SAUJI,,CENTRO EDUCATIVO SAUJI,77,75,152,1,1.8987617102361758,-76.8783806011319,,,,,,,,
1100005000000,False,11,005,00,00,CAUCA,ARGELIA,PUESTO CABECERA MUNICIPAL,,"I.E. GABRIEL GARCIA
MARQUEZ",3871,4269,8140,25,2.254132619122909,-77.2477557670629,,,,,,,,
1100005990002,False,11,005,99,02,CAUCA,ARGELIA,BETANIA,,ESC. RURAL MIXTA BETANIA,45,77,122,1,2.1603959768237244,-77.28965957454176,CITREP 01,,,,,,,
1100005990003,False,11,005,99,03,CAUCA,ARGELIA,BOLIVIA,,ESC. RURAL MIXTA BOLIVIA,27,37,64,1,2.1573716843976385,-77.28008849082819,CITREP 01,,,,,,,
1100005990004,False,11,005,99,04,CAUCA,ARGELIA,EL DIVISO (PALOMOCHO),,ESC. RURAL MIXTA EL DIVISO,373,429,802,3,2.3119844748177862,-77.26716413716633,CITREP 01,,,,,,,
1100005990005,False,11,005,99,05,CAUCA,ARGELIA,EL MANGO,,COL. MARCO FIDEL NARVAEZ,1267,1418,2685,8,2.331213723364602,-77.2348746,CITREP 01,,,,,,,
1100005990006,False,11,005,99,06,CAUCA,ARGELIA,EL PLATEADO,,IE TECNICA MIGUEL ZAPATA,2326,2753,5079,14,2.4633400799380643,-77.23958661986694,CITREP 01,,,,,,,
1100005990008,False,11,005,99,08,CAUCA,ARGELIA,LA BELLEZA,,"COL. BACHILLERATO LA
BELLEZA",463,523,986,3,2.358040512606502,-77.242712670472,CITREP 01,,,,,,,
1100005990010,False,11,005,99,10,CAUCA,ARGELIA,LA FLORIDA,,LA FLORIDA,24,74,98,1,2.1499391603989926,-77.3064507077239,CITREP 01,,,,,,,
1100005990012,False,11,005,99,12,CAUCA,ARGELIA,EL NARANJAL,,"ESC. RURAL MIXTA EL
NARANJAL",59,85,144,1,2.3145727940250014,-77.28947893277149,CITREP 01,,,,,,,
1100005990016,False,11,005,99,16,CAUCA,ARGELIA,LA EMBOSCADA,,"ESC. RURAL MIXTA LA
EMBOSCADA",377,813,1190,4,2.466274965017818,-77.243806830843,CITREP 01,,,,,,,
1100005990025,False,11,005,99,25,CAUCA,ARGELIA,PUERTO RICO,,"ESC. RURAL MIXTA PUERTO
RICO",545,574,1119,4,2.425187457798267,-77.2152525876665,CITREP 01,,,,,,,
1100005990029,False,11,005,99,29,CAUCA,ARGELIA,SAN JUAN DE LA GUADUA,,"ESC.RURA MIX S/JUAN DE LA
GUAD",190,190,380,2,2.234711495105028,-77.2807015371825,CITREP 01,,,,,,,
1100005990035,False,11,005,99,35,CAUCA,ARGELIA,SANTA CLARA,,"ESC. RURAL MIXTA SANTA
CLARA",42,72,114,1,2.4262828375101035,-77.2187239000067,CITREP 01,,,,,,,
1100005990075,False,11,005,99,75,CAUCA,ARGELIA,SINAI,,COL. BASICO EL SINAI,857,970,1827,6,2.383059847113604,-77.21641680597624,CITREP 01,,,,,,,
1100006000000,False,11,006,00,00,CAUCA,BALBOA,PUESTO CABECERA MUNICIPAL,,"CR 6 No 6-59 BARRIO EL
JARDIN",4920,5093,10013,30,2.0419703399250677,-77.21730399328989,,,,,,,,
1100006990002,False,11,006,99,02,CAUCA,BALBOA,EL VIJAL,,IE OLAYA - SEDE EL VIJAL,215,224,439,2,2.047138890352626,-77.1361177249084,CITREP 01,,,,,,,
1100006990004,False,11,006,99,04,CAUCA,BALBOA,GUADUALITO,,"SALON COMUNAL
GUADUALITO",110,93,203,1,2.024109324022445,-77.1778528971801,CITREP 01,,,,,,,
1100006990005,False,11,006,99,05,CAUCA,BALBOA,LA BERMEJA O PUERTO BERMEJA,,"IE TECNICA EN SISTEMAS LA
BERMEJA - SEDE PRINCIPAL",578,681,1259,4,2.076585269309121,-77.2489052476781,CITREP 01,,,,,,,
1100006990006,False,11,006,99,06,CAUCA,BALBOA,LA PLANADA,,"IE LA PLANADA - SEDE
PRINCIPAL",633,665,1298,4,2.109423846033593,-77.2194829656157,CITREP 01,,,,,,,
1100006990007,False,11,006,99,07,CAUCA,BALBOA,LA LOMITA O LOMITAS,,"CENTRO EDUCATIVO LA
LOMITA - SEDE PRINCIPAL",387,314,701,2,2.007439166310405,-77.1814938659897,CITREP 01,,,,,,,
1100006990008,False,11,006,99,08,CAUCA,BALBOA,OLAYA,,IE OLAYA - SEDE PRINCIPAL,318,352,670,2,2.042292544158649,-77.1365468783507,CITREP 01,,,,,,,
1100006990009,False,11,006,99,09,CAUCA,BALBOA,PURETO,,IE PURETO - SEDE PRINCIPAL,428,509,937,3,2.044455531353242,-77.2927886628929,CITREP 01,,,,,,,
1100006990010,False,11,006,99,10,CAUCA,BALBOA,SAN ALFONSO,,"IE AGRICOLA SAN ALFONSO -
SEDE PRINCIPAL",690,818,1508,5,2.157292748876011,-77.1906649948515,CITREP 01,,,,,,,
1100006990011,False,11,006,99,11,CAUCA,BALBOA,PLAN GRANDE,,"CENTRO EDUCATIVO CABUYO
BAJO - SEDE PLAN GRANDE",107,138,245,1,2.078173,-77.228878,CITREP 01,,,,,,,
1100006990012,False,11,006,99,12,CAUCA,BALBOA,CAMPOALEGRE,,"CENTRO EDUCATIVO BUENOS
AIRES - SEDE CAMPOALEGRE",131,142,273,1,2.178211001263537,-77.17226557423058,CITREP 01,,,,,,,
1100007000000,False,11,007,00,00,CAUCA,BOLIVAR,PUESTO CABECERA MUNICIPAL,,"COL. POLITEC. SANTA
CATALINA",3531,3463,6994,21,1.835739579153864,-76.9665182705457,,,,,,,,
1100007980001,False,11,007,98,01,CAUCA,BOLIVAR,CARCEL,,"CARCEL DEL CIRCUITO
SIMON BOLI",0,33,33,1,1.832162145593351,-76.968562603209,,,,,,,,
1100007990001,False,11,007,99,01,CAUCA,BOLIVAR,CAPELLANIAS,,ESC. RURAL MIXTA,109,120,229,1,1.924310853578603,-77.0954203605651,,,,,,,,
1100007990002,False,11,007,99,02,CAUCA,BOLIVAR,CERRO PELADO (CERRO PELADO BAJO),,ESC. RURAL MIXTA,175,223,398,2,1.775623,-77.014323,,,,,,,,
1100007990003,False,11,007,99,03,CAUCA,BOLIVAR,CHALGUAYACO,,ESC. RURAL MIXTA,241,290,531,2,1.76678,-76.946709,,,,,,,,
1100007990004,False,11,007,99,04,CAUCA,BOLIVAR,BAJO LLANO,,ESC. RURAL MIXTA,122,145,267,1,1.84119,-76.928622,,,,,,,,
1100007990005,False,11,007,99,05,CAUCA,BOLIVAR,EL CARMEN,,ESC. RURAL MIXTA,179,205,384,2,1.817471,-76.88085,,,,,,,,
1100007990006,False,11,007,99,06,CAUCA,BOLIVAR,BUTUYACO,,ESC. RURAL MIXTA,16,32,48,1,1.853245,-77.067834,,,,,,,,
1100007990007,False,11,007,99,07,CAUCA,BOLIVAR,EL RODEO,,ANTIGUO PUESTO DE SALUD,304,353,657,2,1.878840279732421,-76.9928312301635,,,,,,,,
1100007990008,False,11,007,99,08,CAUCA,BOLIVAR,MORALES,,ESC. RURAL MIXTA,96,132,228,1,1.948896,-76.974301,,,,,,,,
1100007990009,False,11,007,99,09,CAUCA,BOLIVAR,GUACHICONO,,"COL. NUESTRA SEÑORA DEL
CARMEN",180,181,361,1,2.045425687244574,-77.0020580291748,,,,,,,,
1100007990010,False,11,007,99,10,CAUCA,BOLIVAR,EL BOQUERON,,ESC. RURAL MIXTA,168,179,347,1,1.903818,-76.991552,,,,,,,,
1100007990011,False,11,007,99,11,CAUCA,BOLIVAR,EL SALTO,,ESC. RURAL MIXTA,47,59,106,1,1.801117776365946,-76.9282436370849,,,,,,,,
1100007990012,False,11,007,99,12,CAUCA,BOLIVAR,LA PLAYA DE SAN JORGE,,ESC. RURAL MIXTA,118,140,258,1,1.966086,-77.007227,,,,,,,,
1100007990013,False,11,007,99,13,CAUCA,BOLIVAR,LERMA,,"COL. DEPTAL ALEJANDRO
GOMEZ",408,446,854,3,1.975859859353424,-76.9553661346434,,,,,,,,
1100007990014,False,11,007,99,14,CAUCA,BOLIVAR,LA MEDINA,,SALON COMUNAL,250,263,513,2,1.862088,-77.024501,,,,,,,,
1100007990015,False,11,007,99,15,CAUCA,BOLIVAR,LAS MINAS,,ESC. RURAL MIXTA,83,78,161,1,1.905864,-76.967356,,,,,,,,
1100007990016,False,11,007,99,16,CAUCA,BOLIVAR,LOS POTREROS,,ESC. RURAL MIXTA,135,143,278,1,1.716957556800686,-76.9006919860838,,,,,,,,
1100007990017,False,11,007,99,17,CAUCA,BOLIVAR,LOS MILAGROS,,COL. JOSE DOLORES DAZA,636,651,1287,4,1.752732547732996,-76.8878173828125,,,,,,,,
1100007990018,False,11,007,99,18,CAUCA,BOLIVAR,PALMA O POCOS,,ESC. RURAL MIXTA,84,83,167,1,1.787198,-76.911141,,,,,,,,
1100007990019,False,11,007,99,19,CAUCA,BOLIVAR,LOS RASTROJOS,,ESC. RURAL MIXTA,314,383,697,2,1.838950013913128,-77.0045471191405,,,,,,,,
1100007990020,False,11,007,99,20,CAUCA,BOLIVAR,MAZAMORRAS,,ESC. RURAL MIXTA,345,356,701,2,1.781358,-76.957388,,,,,,,,
1100007990021,False,11,007,99,21,CAUCA,BOLIVAR,MELCHOR,,ESC. RURAL MIXTA,238,271,509,2,1.9492358,-76.9210767,,,,,,,,
1100007990022,False,11,007,99,22,CAUCA,BOLIVAR,NUEVA GRANADA (CIMARRONAS),,ESC. RURAL MIXTA,133,151,284,1,1.741542,-76.8261,,,,,,,,
1100007990023,False,11,007,99,23,CAUCA,BOLIVAR,SAN JOSE DEL MORRO,,"COMCENTRACION DE
DESARROLLO RURAL",318,323,641,2,1.8472523,-76.9229892999998,,,,,,,,
1100007990024,False,11,007,99,24,CAUCA,BOLIVAR,PORTACHUELO,,ESC. RURAL MIXTA,41,53,94,1,1.739101,-77.034578,,,,,,,,
1100007990025,False,11,007,99,25,CAUCA,BOLIVAR,SAN JUAN,,"COL.NUESTRA SRA DE LOS
REMEDIO",442,421,863,3,1.732056,-76.849474,,,,,,,,
1100007990027,False,11,007,99,27,CAUCA,BOLIVAR,RIONEGRO,,ESC. RURAL MIXTA,81,117,198,1,1.833765,-76.872451,,,,,,,,
1100007990028,False,11,007,99,28,CAUCA,BOLIVAR,SAN JUAN DE LAS VUELTAS,,ESC. RURAL MIXTA,139,144,283,1,1.851474796470381,-77.0086669921875,,,,,,,,
1100007990029,False,11,007,99,29,CAUCA,BOLIVAR,SAN LORENZO,,"COL. DEPARTAMENTAL
ANDINO",697,695,1392,4,1.775644,-76.991581,,,,,,,,
1100007990030,False,11,007,99,30,CAUCA,BOLIVAR,EL COCAL,,ESC. RURAL MIXTA,109,115,224,1,1.885558,-76.912723,,,,,,,,
1100007990031,False,11,007,99,31,CAUCA,BOLIVAR,SAN MIGUEL,,ESC. RURAL MIXTA,216,216,432,2,1.798285,-76.9618,,,,,,,,
1100007990032,False,11,007,99,32,CAUCA,BOLIVAR,EL GUADUAL,,ESC. RURAL MIXTA,147,167,314,1,1.908461,-76.987464,,,,,,,,
1100007990033,False,11,007,99,33,CAUCA,BOLIVAR,SAQUE,,ESC. RURAL MIXTA,107,96,203,1,2.023874,-77.002725,,,,,,,,
1100007990034,False,11,007,99,34,CAUCA,BOLIVAR,EL SILENCIO,,ESC. RURAL MIXTA,93,101,194,1,1.73531,-77.019925,,,,,,,,
1100007990035,False,11,007,99,35,CAUCA,BOLIVAR,LA PARADA,,ESC. RURAL MIXTA,257,263,520,2,1.850119,-76.902893,,,,,,,,
1100007990036,False,11,007,99,36,CAUCA,BOLIVAR,LA YUNGA,,ESC. RURAL MIXTA,66,80,146,1,1.821805,-77.004904,,,,,,,,
1100007990037,False,11,007,99,37,CAUCA,BOLIVAR,SESTEADERO,,ESC. RURAL MIXTA,152,156,308,1,1.803582,-76.968688,,,,,,,,
1100007990038,False,11,007,99,38,CAUCA,BOLIVAR,EL PEPINAL,,ESC. RURAL MIXTA,138,148,286,1,1.814802,-76.948816,,,,,,,,
1100007990040,False,11,007,99,40,CAUCA,BOLIVAR,EL TAMBO,,ESC. RURAL MIXTA,167,176,343,1,1.687176,-76.8260997,,,,,,,,
1100007990041,False,11,007,99,41,CAUCA,BOLIVAR,ARRAYANES,,ESC. RURAL MIXTA,65,77,142,1,1.903831,-77.025422,,,,,,,,
1100007990042,False,11,007,99,42,CAUCA,BOLIVAR,LA PRADERA,,ESC. RURAL MIXTA,60,72,132,1,1.777625,-76.978516,,,,,,,,
1100007990044,False,11,007,99,44,CAUCA,BOLIVAR,ROMERILLOS,,ESC. RURAL MIXTA,112,128,240,1,1.98394,-76.98736,,,,,,,,
1100007990045,False,11,007,99,45,CAUCA,BOLIVAR,LA ESPERANZA O LA CUEVA,,ESC. RURAL MIXTA,168,178,346,1,1.762273,-76.972818,,,,,,,,
1100007990046,False,11,007,99,46,CAUCA,BOLIVAR,ANGONI,,ESC. RURAL MIXTA,110,119,229,1,1.755082,-76.863184,,,,,,,,
1100007990048,False,11,007,99,48,CAUCA,BOLIVAR,LA PUENTE,,ESC. RURAL MIXTA,137,140,277,1,1.71021,-76.902549,,,,,,,,
1100007990049,False,11,007,99,49,CAUCA,BOLIVAR,LA PLAYA DE SAN JUAN,,ESC. RURAL MIXTA,147,135,282,1,1.771527,-76.855649,,,,,,,,
1100007990050,False,11,007,99,50,CAUCA,BOLIVAR,GUAYABILLAS,,ESC. RURAL MIXTA,92,101,193,1,1.916007,-77.004441,,,,,,,,
1100007990052,False,11,007,99,52,CAUCA,BOLIVAR,LAS DANTAS,,ESC. RURAL MIXTA,95,106,201,1,1.708263,-76.875529,,,,,,,,
1100007990054,False,11,007,99,54,CAUCA,BOLIVAR,LA CALDERA,,ESC. RURAL MIXTA,32,42,74,1,1.8761,-76.979539,,,,,,,,
1100007990055,False,11,007,99,55,CAUCA,BOLIVAR,LA CARBONERA O MEJICO,,ESC. RURAL MIXTA,447,512,959,3,1.926455,-77.055031,,,,,,,,
1100007990056,False,11,007,99,56,CAUCA,BOLIVAR,LADERAS,,ESC. RURAL MIXTA,101,88,189,1,1.901266,-76.924312,,,,,,,,
1100007990057,False,11,007,99,57,CAUCA,BOLIVAR,TOLEDO,,ESC. RURAL MIXTA,65,63,128,1,1.801033,-76.961775,,,,,,,,
1100007990058,False,11,007,99,58,CAUCA,BOLIVAR,YUNGUILLA,,ESC. RURAL MIXTA,167,159,326,1,1.771319,-76.921551,,,,,,,,
1100007990060,False,11,007,99,60,CAUCA,BOLIVAR,LIMONGUAYCO BAJO,,ESC. RURAL MIXTA,89,98,187,1,1.77647,-76.987312,,,,,,,,
1100007990061,False,11,007,99,61,CAUCA,BOLIVAR,TRUJILLO,,ESC. RURAL MIXTA,78,101,179,1,1.909469,-76.940611,,,,,,,,
1100007990062,False,11,007,99,62,CAUCA,BOLIVAR,EL CIDRAL,,ESC. RURAL MIXTA,119,117,236,1,1.808637,-76.870135,,,,,,,,
1100007990063,False,11,007,99,63,CAUCA,BOLIVAR,CHALGUAYACO CUCHO,,ESC. RURAL MIXTA,59,66,125,1,1.748892,-76.939928,,,,,,,,
1100007990064,False,11,007,99,64,CAUCA,BOLIVAR,SAN ANTONIO DEL SILENCIO,,ESC. RURAL MIXTA,148,145,293,1,1.769268,-77.003177,,,,,,,,
1100007990065,False,11,007,99,65,CAUCA,BOLIVAR,FLORIDA ALTA,,ESC. RURAL MIXTA,119,127,246,1,1.951601,-76.994398,,,,,,,,
1100007990066,False,11,007,99,66,CAUCA,BOLIVAR,MONTE OSCURO,,ESC. RURAL MIXTA,111,118,229,1,1.956025,-76.903571,,,,,,,,
1100007990067,False,11,007,99,67,CAUCA,BOLIVAR,SAN ANTONIO,,ESC. RURAL MIXTA,139,159,298,1,1.803144,-76.94013,,,,,,,,
1100007990068,False,11,007,99,68,CAUCA,BOLIVAR,CHORRERA,,ESC. RURAL MIXTA,129,114,243,1,1.829185,-76.999622,,,,,,,,
1100007990069,False,11,007,99,69,CAUCA,BOLIVAR,MELCHOR VIEJO,,ESC. RURAL MIXTA,61,78,139,1,1.948083,-76.916907,,,,,,,,
1100007990070,False,11,007,99,70,CAUCA,BOLIVAR,LIMA,,ESC. RURAL MIXTA,69,83,152,1,1.842795,-77.023549,,,,,,,,
1100007990071,False,11,007,99,71,CAUCA,BOLIVAR,EL VENERO,,ESC. RURAL MIXTA,56,63,119,1,1.900391,-76.934462,,,,,,,,
1100007990072,False,11,007,99,72,CAUCA,BOLIVAR,EL BARRIAL,,ESC. RURAL MIXTA,47,45,92,1,1.849506,-77.019915,,,,,,,,
1100007990073,False,11,007,99,73,CAUCA,BOLIVAR,GUACAYANES,,ESC. RURAL MIXTA,174,190,364,1,1.842574,-76.874784,,,,,,,,
1100007990074,False,11,007,99,74,CAUCA,BOLIVAR,EL GUINEAL,,ESC. RURAL MIXTA,88,87,175,1,1.792146,-77.007842,,,,,,,,
1100007990075,False,11,007,99,75,CAUCA,BOLIVAR,EL RECODO,,ESC. RURAL MIXTA,21,36,57,1,1.829781,-77.029211,,,,,,,,
1100007990076,False,11,007,99,76,CAUCA,BOLIVAR,CARBONERO,,ESC. RURAL MIXTA,66,87,153,1,1.992508,-76.933131,,,,,,,,
1100007990077,False,11,007,99,77,CAUCA,BOLIVAR,LA ESTRELLA,,ESC. RURAL MIXTA,20,38,58,1,1.945032,-77.067639,,,,,,,,
1100007990078,False,11,007,99,78,CAUCA,BOLIVAR,BUENOS AIRES,,ESC. RURAL MIXTA,32,33,65,1,1.996061,-76.947586,,,,,,,,
1100007990079,False,11,007,99,79,CAUCA,BOLIVAR,POTRERILLOS,,ESC. RURAL MIXTA,12,12,24,1,1.933741517411607,-77.123851776123,,,,,,,,
1100007990080,False,11,007,99,80,CAUCA,BOLIVAR,VILLA NUEVA,,ESC. RURAL MIXTA,121,150,271,1,1.985233,-76.914124,,,,,,,,
1100007990082,False,11,007,99,82,CAUCA,BOLIVAR,PLACETILLAS,,ESC. RURAL MIXTA,118,129,247,1,1.757516,-76.845267,,,,,,,,
1100007990083,False,11,007,99,83,CAUCA,BOLIVAR,LA DOMINGA,,ESCUELA LA DOMINGA,90,84,174,1,1.870917,-77.019213,,,,,,,,
1100007990084,False,11,007,99,84,CAUCA,BOLIVAR,SANTA ANA,,"CENTRO EDUCATIVO VEREDA
SANTA ANA",66,74,140,1,1.829541,-76.870373,,,,,,,,
1100007990085,False,11,007,99,85,CAUCA,BOLIVAR,ARAGON,,SALON COMUNAL,92,97,189,1,1.7594,-76.85676,,,,,,,,
1100010000000,False,11,010,00,00,CAUCA,BUENOS AIRES,PUESTO CABECERA MUNICIPAL,,"I.E. MARIA AUXILIADORA CRA
4 No 3-27",1787,1850,3637,11,3.016111110999999,-76.6399166699999,,,,,,,,
1100010990001,False,11,010,99,01,CAUCA,BUENOS AIRES,AURES,,"I.E. AGROAMBIENTAL LA
NUEVA ESPERANZA SEDE
AURES",194,234,428,2,3.106357001,-76.7425058499999,CITREP 01,,,,,,,
1100010990002,False,11,010,99,02,CAUCA,BUENOS AIRES,ALTO NAYA,,"IE NUEVA VISION SD EL
PLAYON NAYA",184,305,489,2,3.116057643,-76.72315401,CITREP 01,,,,,,,
1100010990007,False,11,010,99,07,CAUCA,BUENOS AIRES,EL LLANITO,,"CENTRO EDUCATIVO LA
UNION EL LLANITO",283,283,566,2,3.116127287890528,-76.72320612,CITREP 01,,,,,,,
1100010990008,False,11,010,99,08,CAUCA,BUENOS AIRES,EL CERAL,,"IE AGROAMBIE. LA NVA
ESPERANZA SD PPAL CICLO
PRIM",399,458,857,3,3.095367,-76.751015,CITREP 01,,,,,,,
1100010990011,False,11,010,99,11,CAUCA,BUENOS AIRES,EL PORVENIR,,C.E. EL PORVENIR,541,637,1178,4,3.066689770113531,-76.73952811,CITREP 01,,,,,,,
1100010990012,False,11,010,99,12,CAUCA,BUENOS AIRES,LA BALSA,,"I.E. VALENTIN CARABALI LA
BALSA",822,698,1520,5,3.088847,-76.599351,CITREP 01,,,,,,,
1100010990015,False,11,010,99,15,CAUCA,BUENOS AIRES,SAN IGNACIO,,"CENTRO EDUCATIVO SAN
IGNACIO",426,559,985,3,2.9274059,-76.6272929999998,CITREP 01,,,,,,,
1100010990017,False,11,010,99,17,CAUCA,BUENOS AIRES,TIMBA,,"AULA MULTIPLE INSTITUCION
EDUCATIVA TIMBA",993,913,1906,6,3.1145659,-76.6289656999998,CITREP 01,,,,,,,
1100010990018,False,11,010,99,18,CAUCA,BUENOS AIRES,SAN FRANCISCO,,"POLIDEPORTIVO SAN
FRANCISCO",354,309,663,2,3.054375904,-76.6565785999999,CITREP 01,,,,,,,
1100010990024,False,11,010,99,24,CAUCA,BUENOS AIRES,CASCAJERO,,"CENTRO EDUCATIVO
CASCAJERO",339,312,651,2,3.013351199999998,-76.6468298,CITREP 01,,,,,,,
1100010990026,False,11,010,99,26,CAUCA,BUENOS AIRES,HONDURAS,,"IE NUEVA VISION HONDURAS
SEDE PRIMARIA",882,760,1642,5,2.988856,-76.6801715,CITREP 01,,,,,,,
1100010990055,False,11,010,99,55,CAUCA,BUENOS AIRES,MAZAMORRERO,,"I.E. AGROPECUARIA
MAZAMORRERO SEDE
SECUNDARIA",288,291,579,2,3.0080304008468715,-76.59767221047517,CITREP 01,,,,,,,
1100010990060,False,11,010,99,60,CAUCA,BUENOS AIRES,PALOBLANCO,,"I.E. AGROPECUARIA PALO
BLANCO SEDE SECUNDARIA",816,792,1608,5,2.992080899999999,-76.6624797,CITREP 01,,,,,,,
