ubigeo,departamento,provincia,distrito,electores,area_km2,population_density,keiko_2021_share,castillo_2021_share,rural,agua,trabajo,sis,educacion,pobreza
60605,Cajamarca,Chota,Chadin,3533.0,64.8184,54.5061,8.1014,91.8986,100.0,64.7558,27.0786,88.5474,32.1472,66.695063
60606,Cajamarca,Chota,Chiguirip,3671.0,48.1455,76.248,10.1391,89.8609,100.0,58.2573,17.0455,91.6781,24.4528,69.123626
60607,Cajamarca,Chota,Chimban,2028.0,145.3003,13.9573,3.5308,96.4692,100.0,90.631,31.4618,90.5866,30.1932,57.313483
60618,Cajamarca,Chota,Choropampa,2593.0,207.3189,12.5073,2.1589,97.8411,100.0,91.5049,21.844,87.9709,37.2752,57.256072999999994
60603,Cajamarca,Chota,Cochabamba,4858.0,117.7442,41.2589,34.696,65.304,100.0,92.9944,29.1773,89.1273,31.0358,64.00383
60604,Cajamarca,Chota,Conchan,4954.0,152.8927,32.4018,11.7825,88.2175,100.0,48.786,17.773,89.4205,28.4513,70.23887500000001
60608,Cajamarca,Chota,Huambos,6936.0,245.52,28.2502,33.0917,66.9083,100.0,89.7153,25.7073,87.3432,24.0142,69.520731
60609,Cajamarca,Chota,Lajas,11315.0,120.8803,93.605,15.9851,84.0149,80.5192,65.8867,24.9415,86.5771,31.7613,71.060172
60610,Cajamarca,Chota,Llama,5322.0,490.5653,10.8487,31.4415,68.5585,56.5512,88.9121,21.214,78.3887,37.5315,46.883478
60611,Cajamarca,Chota,Miracosta,3446.0,421.4078,8.1774,20.8333,79.1667,100.0,100.0,15.2572,89.8845,27.9392,73.618957
60612,Cajamarca,Chota,Paccha,4413.0,98.0599,45.0031,10.789,89.211,100.0,85.5527,30.1975,86.2542,30.8057,56.23606100000001
60613,Cajamarca,Chota,Pion,1180.0,141.2509,8.3539,6.1256,93.8744,100.0,91.906,41.5525,92.257,34.6087,39.457440999999996
60614,Cajamarca,Chota,Querocoto,8287.0,298.3938,27.772,21.9253,78.0747,100.0,88.8953,20.4294,82.2635,37.1492,55.079391
60617,Cajamarca,Chota,San Juan De Licupis,1070.0,200.1637,5.3456,22.8175,77.1825,100.0,40.0,26.5982,87.2651,37.6227,64.294574
60615,Cajamarca,Chota,Tacabamba,13250.0,193.1641,68.5945,4.789,95.211,80.7756,79.5055,30.0145,85.596,28.0977,61.694068
60616,Cajamarca,Chota,Tocmoche,1111.0,216.9189,5.1217,32.5497,67.4503,100.0,100.0,43.5669,89.5227,31.6564,65.383911
60619,Cajamarca,Chota,Chalamarca,8743.0,177.2576,49.3237,6.6738,93.3262,100.0,70.1406,16.8571,85.8332,32.0193,59.971931999999995
60401,Cajamarca,Contumazá,Contumazá,5684.0,351.8134,16.1563,29.104,70.896,56.467,88.7108,28.7132,75.6735,31.7582,48.92452
60403,Cajamarca,Contumazá,Chilete,2580.0,131.3674,19.6396,38.8854,61.1146,100.0,98.5075,34.3161,66.2998,52.2323,26.729719
60406,Cajamarca,Contumazá,Cupisnique,1328.0,292.6691,4.5375,49.2558,50.7442,100.0,98.017,25.2039,84.6786,26.4476,63.711821
60404,Cajamarca,Contumazá,Guzmango,2146.0,50.3661,42.608,32.378,67.622,100.0,84.3602,21.1043,90.6308,22.8167,67.344987
60405,Cajamarca,Contumazá,San Benito,2566.0,486.6863,5.2724,51.3274,48.6726,100.0,88.75,30.7742,75.8164,35.0277,53.088797
60409,Cajamarca,Contumazá,Santa Cruz De Toled,1036.0,65.303,15.8645,36.8043,63.1957,100.0,82.6816,14.3333,88.2294,22.2222,68.006417
60407,Cajamarca,Contumazá,Tantarica,2190.0,147.0211,14.8958,34.2832,65.7168,100.0,43.8028,23.6019,79.9675,39.1898,51.352498000000004
60408,Cajamarca,Contumazá,Yonán,5142.0,545.0002,9.4349,45.7364,54.2636,33.1549,61.7676,29.5035,62.5037,52.443,26.361603
60501,Cajamarca,Cutervo,Cutervo,43567.0,429.7293,101.3824,33.0769,66.9231,58.3145,77.1687,33.063,81.9959,37.293,46.552723
60502,Cajamarca,Cutervo,Callayuc,7723.0,308.0182,25.0732,20.0846,79.9154,100.0,82.6239,33.3491,87.9393,26.9148,75.643123
60504,Cajamarca,Cutervo,Choros,3386.0,259.1439,13.0661,24.2909,75.7091,100.0,84.3077,28.7619,89.2981,35.0055,59.848048
60503,Cajamarca,Cutervo,Cujillo,2134.0,98.825,21.5937,13.0189,86.9811,100.0,79.1165,38.4579,91.1588,31.7129,76.62892
60505,Cajamarca,Cutervo,La Ramada,3292.0,34.5226,95.3578,8.9869,91.0131,100.0,81.8182,33.4726,91.5936,29.8165,73.322219
60506,Cajamarca,Cutervo,Pimpingos,4734.0,169.2263,27.9744,19.9154,80.0846,100.0,85.0932,34.2168,91.0,34.0232,60.366620000000005
60507,Cajamarca,Cutervo,Querocotillo,11458.0,686.5603,16.689,24.8805,75.1195,100.0,81.5695,20.7496,90.0978,30.9724,69.150117
60508,Cajamarca,Cutervo,San Andrés De Cutervo,4011.0,124.3224,32.2629,18.1777,81.8223,100.0,86.6364,23.6406,87.6318,38.4346,56.361401
60509,Cajamarca,Cutervo,San Juan De Cutervo,1912.0,68.2489,28.0151,16.8108,83.1892,100.0,94.5783,35.2459,91.873,31.5849,64.692878
60510,Cajamarca,Cutervo,San Luis De Lucma,2671.0,102.4893,26.0613,11.9878,88.0122,100.0,70.6311,24.1988,91.4667,29.993,55.112222
60511,Cajamarca,Cutervo,Santa Cruz,2765.0,129.4146,21.3654,17.6835,82.3165,100.0,86.0294,36.0051,88.7872,34.2822,68.561045
60512,Cajamarca,Cutervo,Santo Domingo De La Capilla,4624.0,104.4962,44.2504,21.8775,78.1225,100.0,79.2,34.188,90.4914,26.1323,66.84112
60513,Cajamarca,Cutervo,Santo Tomas,6410.0,227.4053,28.1876,30.3884,69.6116,100.0,87.0242,33.7178,87.9937,33.7524,70.070425
60514,Cajamarca,Cutervo,Socota,8117.0,154.482,52.5433,27.5113,72.4887,70.201,88.3025,27.6363,88.6569,35.4865,54.88722
60515,Cajamarca,Cutervo,Toribio Casanova,1138.0,129.2402,8.8053,24.961,75.039,100.0,88.8199,17.4419,86.3677,31.899,38.007366
60701,Cajamarca,Hualgayoc,Bambamarca,59093.0,453.329,130.3535,9.0173,90.9827,70.9112,77.9296,25.8289,76.9432,29.961,51.92092099999999
60702,Cajamarca,Hualgayoc,Chugur,3243.0,105.6131,30.7064,14.8983,85.1017,100.0,89.7561,35.2808,65.3082,38.2971,60.03762499999999
60703,Cajamarca,Hualgayoc,Hualgayoc,13796.0,228.7071,60.3217,11.1125,88.8875,100.0,78.686,28.799,63.8674,39.6685,50.226876
60801,Cajamarca,Jaen,Jaén,86514.0,556.1897,155.5476,33.2978,66.7022,13.3464,91.5455,41.8465,53.3993,58.3187,21.682198999999997
60802,Cajamarca,Jaen,Bellavista,13813.0,865.8996,15.9522,26.4336,73.5664,49.4724,89.3909,35.2401,80.7535,41.4894,53.206402
60804,Cajamarca,Jaen,Chontali,8843.0,461.1143,19.1775,35.1778,64.8222,100.0,87.7964,30.4624,83.3843,36.0963,60.476934
60803,Cajamarca,Jaen,Colasay,9957.0,603.1797,16.5075,33.0089,66.9911,100.0,87.4678,37.1915,84.6064,30.747,54.65377900000001
60812,Cajamarca,Jaen,Huabal,7732.0,84.6774,91.3113,18.7372,81.2628,100.0,85.597,33.1051,90.0942,33.3009,68.72443
60811,Cajamarca,Jaen,Las Pirias,5110.0,65.2689,78.2915,27.1118,72.8882,100.0,76.9474,35.5456,88.2807,29.1885,42.393313
60805,Cajamarca,Jaen,Pomahuaca,8095.0,811.608,9.974,22.4225,77.5775,100.0,85.2812,31.2791,85.0192,30.146,54.820963
60806,Cajamarca,Jaen,Pucará,6523.0,221.0872,29.5042,24.8671,75.1329,36.4794,63.695,32.3187,68.9494,45.3771,43.505236000000004
60807,Cajamarca,Jaen,Sallique,6080.0,365.5209,16.6338,6.785,93.215,100.0,80.3322,4.3646,92.848,30.2934,76.842495
60808,Cajamarca,Jaen,San Felipe,4274.0,255.598,16.7216,24.0715,75.9285,100.0,94.5065,25.8588,81.9732,31.8427,67.28295800000001
60809,Cajamarca,Jaen,San José Del Alto,6634.0,504.1316,13.1593,28.4664,71.5336,100.0,87.1148,34.8774,82.8017,35.6548,48.61103
60810,Cajamarca,Jaen,Santa Rosa,9156.0,268.2063,34.1379,30.9558,69.0442,72.9081,88.1184,41.5893,79.7461,33.8671,57.40682299999999
61101,Cajamarca,San Ignacio,San Ignacio,29216.0,356.5186,81.948,22.7754,77.2246,61.8598,84.1934,36.4772,74.2145,44.4215,42.295658
61102,Cajamarca,San Ignacio,Chirinos,12767.0,356.5781,35.8042,17.7871,82.2129,80.5099,79.7429,42.009,78.5636,38.2327,37.29240300000001
61103,Cajamarca,San Ignacio,Huarango,16678.0,903.1411,18.4667,22.1344,77.8656,73.8841,87.3635,34.5931,88.4688,36.6017,57.175184
61105,Cajamarca,San Ignacio,La Coipa,17685.0,403.656,43.8121,23.2299,76.7701,87.8693,82.4681,34.3556,81.2494,32.968,57.233712000000004
61104,Cajamarca,San Ignacio,Namballe,7856.0,633.2994,12.4049,15.3725,84.6275,100.0,72.7141,38.0345,88.437,35.9138,68.827543
61106,Cajamarca,San Ignacio,San José De Lourdes,15238.0,1359.0991,11.2118,28.4059,71.5941,83.92,90.7345,29.4767,81.9136,33.0191,48.337739
61107,Cajamarca,San Ignacio,Tabaconas,15898.0,774.6673,20.5224,13.0262,86.9738,100.0,86.9661,32.3978,86.3804,32.252,66.409842
61201,Cajamarca,San Marcos,Pedro Galvez,15643.0,242.5883,64.4837,28.5058,71.4942,50.5033,83.1386,32.9373,71.5148,40.1781,42.119928
61207,Cajamarca,San Marcos,Chancay,2647.0,68.2779,38.768,40.7736,59.2264,100.0,64.5638,16.5981,91.3322,22.3093,64.269365
61205,Cajamarca,San Marcos,Eduardo Villanueva,2431.0,62.3257,39.0048,26.4498,73.5502,100.0,84.9448,25.2207,70.3453,33.186,52.284391
61203,Cajamarca,San Marcos,Gregorio Pita,5229.0,220.9066,23.6706,20.7734,79.2266,100.0,93.5887,17.3142,88.4735,25.1985,60.854865000000004
61202,Cajamarca,San Marcos,Ichocan,1842.0,67.8368,27.1534,34.662,65.338,100.0,91.7448,29.3714,76.8017,33.1861,49.22889
61204,Cajamarca,San Marcos,José Manuel Quiroz,3192.0,107.8052,29.609,31.5985,68.4015,100.0,92.6854,9.5784,91.0835,22.6911,68.553706
61206,Cajamarca,San Marcos,José Sabogal,11678.0,582.8812,20.035,18.3891,81.6109,100.0,84.1079,7.2417,91.5662,17.943,77.012854
61001,Cajamarca,San Miguel,San Miguel,9987.0,354.7147,28.155,32.3479,67.6521,67.0488,93.4906,28.6531,79.8764,35.6821,44.088526
61013,Cajamarca,San Miguel,Bolívar,1261.0,84.4387,14.9339,35.7992,64.2008,100.0,98.7624,41.4356,84.6854,39.2063,39.510324000000004
61002,Cajamarca,San Miguel,Calquis,3735.0,339.079,11.0151,13.8442,86.1558,100.0,89.8,26.6454,88.5442,31.0212,66.217462
61012,Cajamarca,San Miguel,Catilluc,2826.0,202.0938,13.9836,14.7569,85.2431,100.0,97.138,34.4538,76.0102,29.5899,60.111856
61009,Cajamarca,San Miguel,El Prado,2635.0,70.2639,37.5015,40.3533,59.6467,100.0,89.9761,23.8284,87.0313,31.3261,65.66031699999999
61003,Cajamarca,San Miguel,La Florida,2339.0,55.0973,42.4522,28.8994,71.1006,100.0,92.4031,26.4114,80.8314,43.9713,47.899904
61004,Cajamarca,San Miguel,Llapa,3902.0,142.3179,27.4175,24.5046,75.4954,100.0,97.0414,31.6403,85.6505,31.8288,45.02843
61005,Cajamarca,San Miguel,Nanchoc,1389.0,358.8542,3.8707,38.961,61.039,100.0,48.6154,36.1134,81.4729,43.5065,44.737705000000005
61006,Cajamarca,San Miguel,Niepos,2925.0,154.9105,18.8819,28.7341,71.2659,100.0,92.2882,27.4199,85.3325,38.3926,55.93133
61007,Cajamarca,San Miguel,San Gregorio,2093.0,308.1193,6.7928,48.0466,51.9534,100.0,22.6667,36.13,84.9708,35.8048,59.474771000000004
61008,Cajamarca,San Miguel,San Silvestre De Cochán,3637.0,134.2461,27.092,21.1036,78.8964,100.0,96.3274,28.1727,85.7338,29.9858,70.109398
61011,Cajamarca,San Miguel,Tongod,2862.0,161.2088,17.7534,17.5776,82.4224,100.0,98.9041,27.1801,81.1756,40.2344,52.260988
61010,Cajamarca,San Miguel,Unión Agua Blanca,2812.0,170.0291,16.5383,49.9099,50.0901,100.0,92.4784,30.6297,84.2697,32.5413,59.348225
61301,Cajamarca,San Pablo,San Pablo,11069.0,200.0087,55.3426,20.2554,79.7446,72.1175,84.7873,26.7714,81.08,35.402,65.44879300000001
61302,Cajamarca,San Pablo,San Bernardino,4136.0,166.2276,24.8815,18.1366,81.8634,100.0,91.4697,20.44,91.4066,25.9559,72.013642
61303,Cajamarca,San Pablo,San Luis,1329.0,42.8432,31.0201,38.0952,61.9048,100.0,92.1311,27.9863,90.9186,28.8503,64.587335
61304,Cajamarca,San Pablo,Tumbadén,3757.0,255.498,14.7046,20.0529,79.9471,100.0,80.7512,18.0837,89.4597,28.3339,68.919693
60901,Cajamarca,Santa Cruz,Santa Cruz,7083.0,105.1486,67.3618,33.0766,66.9234,43.8977,85.6045,32.9044,69.6943,47.4769,35.080272
60910,Cajamarca,Santa Cruz,Andabamba,1360.0,8.6678,156.9026,35.4916,64.5084,100.0,54.4236,25.4032,86.6118,39.4531,61.171385
60902,Cajamarca,Santa Cruz,Catache,7474.0,563.9939,13.2519,20.3121,79.6879,100.0,88.5424,35.8401,72.1478,44.6181,59.40410200000001
60903,Cajamarca,Santa Cruz,Chancaybaños,3422.0,127.619,26.8142,30.6412,69.3588,100.0,79.3757,25.0,88.8823,37.5942,64.317897
60904,Cajamarca,Santa Cruz,La Esperanza,2438.0,59.7644,40.7935,35.1895,64.8105,100.0,77.5701,7.6816,88.7979,35.2968,54.658908
60905,Cajamarca,Santa Cruz,Ninabamba,2486.0,57.4716,43.2561,26.8716,73.1284,100.0,100.0,31.6912,81.2113,42.8571,56.222331000000004
60906,Cajamarca,Santa Cruz,Pulán,3633.0,158.9574,22.8552,24.2126,75.7874,100.0,80.0,24.6591,83.1109,36.7123,57.064054999999996
60911,Cajamarca,Santa Cruz,Saucepampa,1782.0,31.2962,56.9398,32.3501,67.6499,100.0,87.8628,34.601,92.6003,31.6703,54.713495
60907,Cajamarca,Santa Cruz,Sexi,485.0,190.6741,2.5436,22.3214,77.6786,100.0,92.7711,36.2283,51.2941,54.9878,48.725971
60908,Cajamarca,Santa Cruz,Uticyacu,1247.0,43.3094,28.7928,28.8925,71.1075,100.0,51.8272,12.2078,83.1612,32.419,70.027283
60909,Cajamarca,Santa Cruz,Yauyucán,2703.0,33.6893,80.2332,24.9844,75.0156,100.0,58.5831,34.5627,85.654,39.8969,62.478178
240101,Callao,Callao,Callao,393426.0,48.7991,8062.1569,69.1755,30.8245,0.0,97.386,44.5541,27.4777,74.6078,14.174308
240102,Callao,Callao,Bellavista,71296.0,4.5601,15634.7449,78.3355,21.6645,0.0,99.3072,45.8184,18.0332,79.4334,4.514265999999999
240104,Callao,Callao,Carmen De La Legua Reynoso,42944.0,1.9096,22488.4793,67.9265,32.0735,0.0,98.2151,46.2166,27.8338,74.637,11.838163000000002
240105,Callao,Callao,La Perla,57154.0,3.2693,17482.0298,79.2031,20.7969,0.0,98.6447,46.4371,17.7133,80.5401,3.1182830000000004
240103,Callao,Callao,La Punta,6388.0,0.7422,8606.8445,88.0496,11.9504,0.0,99.8292,46.1099,7.8611,86.8358,1.942411
240106,Callao,Callao,Ventanilla,253824.0,77.9495,3256.2621,58.385,41.615,0.0,84.3592,42.0404,42.858,66.6231,26.066656
240107,Callao,Callao,Mi Perú,33936.0,2.8021,12110.9168,60.5396,39.4604,0.0,93.7332,43.8786,38.0997,67.5442,23.941494
70101,Cusco,Cusco,Cusco,98386.0,101.4284,970.0045,31.3314,68.6686,2.3554,85.6996,46.9247,29.9477,74.7265,8.214426
70102,Cusco,Cusco,Ccorca,2734.0,161.5617,16.9223,6.3152,93.6848,100.0,92.0312,24.1748,89.3143,31.8841,39.390077000000005
70103,Cusco,Cusco,Poroy,7683.0,13.3056,577.426,14.3415,85.6585,100.0,66.1184,42.7656,53.4072,58.8389,21.672473
70104,Cusco,Cusco,San Jerónimo,39528.0,95.61,413.4296,23.8979,76.1021,3.0486,90.561,47.5728,36.9216,69.9268,11.983353000000001
70105,Cusco,Cusco,San Sebastián,76808.0,68.3829,1123.2048,24.5522,75.4478,1.5275,87.1808,47.9428,33.5075,73.2351,7.710494
70106,Cusco,Cusco,Santiago,76228.0,59.1261,1289.2445,22.8238,77.1762,2.1392,77.2542,47.8418,38.1865,69.687,8.301604
70107,Cusco,Cusco,Saylla,5727.0,24.0737,237.8945,13.295,86.705,38.3383,73.6245,38.8563,48.6215,56.4769,25.397937
70108,Cusco,Cusco,Wanchaq,62978.0,5.6241,11197.8805,41.7457,58.2543,0.0,97.6686,51.3404,13.5239,81.9637,1.376287
70201,Cusco,Acomayo,Acomayo,4025.0,141.293,28.4869,9.9804,90.0196,35.9885,95.7195,27.8271,78.4422,41.8459,42.064068999999996
70202,Cusco,Acomayo,Acopia,2285.0,71.3217,32.0379,6.6225,93.3775,100.0,85.9843,27.7331,84.4528,42.8236,35.42542
70203,Cusco,Acomayo,Acos,2091.0,137.7039,15.1848,9.6723,90.3277,100.0,98.0213,24.0964,83.2739,36.9202,36.10735
70207,Cusco,Acomayo,Mosoc Llacta,1179.0,43.9282,26.8393,4.3103,95.6897,100.0,88.0952,16.3225,73.7226,46.4455,35.42542
70204,Cusco,Acomayo,Pomacanchi,6452.0,267.2145,24.1454,4.7059,95.2941,32.0427,88.8232,16.2354,85.7896,42.2449,45.198174
70205,Cusco,Acomayo,Rondocán,2430.0,183.0052,13.2783,7.0318,92.9682,100.0,96.8571,21.3151,84.2105,29.2423,27.856699000000003
70206,Cusco,Acomayo,Sangarara,2913.0,86.0978,33.8336,7.6509,92.3491,21.0623,92.4779,20.8167,84.9512,40.5319,40.846186
70301,Cusco,Anta,Anta,17640.0,187.4437,94.1083,10.7851,89.2149,47.7531,67.3023,33.2298,64.5751,57.0592,25.636171
70309,Cusco,Anta,Ancahuasi,6703.0,124.0946,54.0152,9.0222,90.9778,52.6091,94.5109,22.8169,75.6044,43.9382,36.079741
70308,Cusco,Anta,Cachimayo,2483.0,43.5981,56.952,18.1818,81.8182,100.0,83.1481,44.1244,45.8858,64.7318,10.934871999999999
70302,Cusco,Anta,Chinchaypujio,4749.0,395.8682,11.9964,7.3444,92.6556,100.0,87.6592,17.1467,86.463,39.3314,47.088974
70303,Cusco,Anta,Huarocondo,5347.0,220.2929,24.2722,8.278,91.722,47.7609,86.394,27.1442,79.8147,45.5828,29.627913999999997
70304,Cusco,Anta,Limatambo,7553.0,505.8713,14.9307,14.5797,85.4203,100.0,91.2999,21.8231,82.674,42.7249,36.174095
70305,Cusco,Anta,Mollepata,3152.0,369.1125,8.5394,27.4159,72.5841,100.0,78.7037,28.5312,74.7027,49.5441,28.091778
70306,Cusco,Anta,Pucyura,3557.0,33.9784,104.6842,10.9122,89.0878,100.0,88.1072,34.3047,72.8428,54.2036,24.26189
70307,Cusco,Anta,Zurite,3673.0,60.8863,60.3256,10.9172,89.0828,100.0,86.0957,31.9848,64.532,58.5797,24.26189
70401,Cusco,Calca,Calca,18501.0,312.4639,59.21,14.4975,85.5025,34.4629,94.4242,35.7006,62.9969,54.6419,24.155720000000002
70402,Cusco,Calca,Coya,3321.0,70.3055,47.2367,13.7545,86.2455,16.6134,92.1,26.853,78.7395,49.1967,29.860187
70403,Cusco,Calca,Lamay,5084.0,95.399,53.292,7.149,92.851,45.4169,92.9064,25.5205,84.0956,41.7973,39.946301000000005
70404,Cusco,Calca,Lares,6249.0,731.8828,8.5383,6.5919,93.4081,100.0,88.0386,19.2845,90.5788,29.7391,50.998653000000004
70405,Cusco,Calca,Pisac,9055.0,147.7891,61.2697,12.9472,87.0528,53.9357,84.6984,29.2462,71.8029,47.7587,36.319638999999995
70406,Cusco,Calca,San Salvador,5391.0,127.9693,42.1273,14.368,85.632,100.0,94.0819,28.7066,85.13,40.3601,39.915003
70407,Cusco,Calca,Taray,3917.0,54.8651,71.3933,14.2306,85.7694,52.8757,64.467,30.9373,67.5093,47.8983,41.532127
70408,Cusco,Calca,Yanatile,7869.0,1992.6192,3.9491,11.3204,88.6796,71.6764,91.6164,38.8073,73.9115,41.1312,34.576892
70501,Cusco,Canas,Yanaoca,7583.0,291.2863,26.0328,5.0614,94.9386,55.3066,93.5412,13.3201,84.8135,44.9525,50.118466
70502,Cusco,Canas,Checca,5003.0,504.1052,9.9245,2.5395,97.4605,100.0,87.5676,9.9782,92.4774,38.9381,55.855767
70503,Cusco,Canas,Kunturkanki,4441.0,393.8876,11.2748,5.6312,94.3688,100.0,90.4865,9.9954,86.7074,44.3392,45.783716
70504,Cusco,Canas,Langui,2547.0,171.0897,14.8869,5.2209,94.7791,100.0,97.8632,20.5962,76.6633,45.6784,40.854791000000006
70505,Cusco,Canas,Layo,4898.0,425.8666,11.5013,3.5461,96.4539,100.0,96.1377,8.0491,84.4324,41.1285,53.11860299999999
70506,Cusco,Canas,Pampamarca,1670.0,31.1676,53.5813,5.2679,94.7321,100.0,96.139,22.9263,76.1697,48.9853,36.375307
70507,Cusco,Canas,Quehue,2645.0,148.8749,17.7666,3.9818,96.0182,100.0,80.7018,9.634,91.851,40.3094,55.119197
70508,Cusco,Canas,Túpac Amaru,2576.0,115.1668,22.3676,4.0929,95.9071,100.0,85.9175,20.229,88.7039,41.7456,45.967309
70601,Cusco,Canchis,Sicuani,47140.0,646.5289,72.9124,10.0917,89.9083,18.0556,93.7523,39.1318,55.9739,59.7351,23.505524
70603,Cusco,Canchis,Checacupe,4347.0,937.1052,4.6388,6.361,93.639,51.1653,90.6589,21.4105,80.678,48.9896,40.281875
70602,Cusco,Canchis,Combapata,4221.0,173.3357,24.3516,6.3588,93.6412,100.0,93.1006,24.9402,77.0874,47.6147,33.396703
70604,Cusco,Canchis,Marangani,9179.0,438.6232,20.9268,4.9416,95.0584,66.3125,92.3355,23.6394,64.4583,48.965,39.282182999999996
70605,Cusco,Canchis,Pitumarca,6496.0,1090.9484,5.9545,5.8643,94.1357,43.8494,95.904,30.5671,87.0014,36.4401,45.515751
70606,Cusco,Canchis,San Pablo,4557.0,522.7187,8.7179,6.1921,93.8079,100.0,94.0084,24.7228,76.9413,42.5735,34.451396
70607,Cusco,Canchis,San Pedro,2826.0,55.9844,50.4783,7.1749,92.8251,100.0,95.2381,37.0325,66.3737,50.572,17.962187
70608,Cusco,Canchis,Tinta,4707.0,82.5475,57.0217,5.7708,94.2292,45.7944,86.0959,35.3648,68.2243,53.7648,31.785967999999997
70701,Cusco,Chumbivilcas,Santo Tomás,16847.0,1904.7284,8.8448,4.0255,95.9745,46.0374,65.1602,20.5154,79.7542,39.7757,44.452513
70702,Cusco,Chumbivilcas,Capacmarca,4667.0,267.9623,17.4166,5.9689,94.0311,100.0,92.0635,19.2435,90.5846,35.8133,45.15750700000001
70704,Cusco,Chumbivilcas,Chamaca,6852.0,674.051,10.1654,2.8743,97.1257,100.0,78.1407,13.742,81.4061,40.5985,48.960747999999995
70703,Cusco,Chumbivilcas,Colquemarca,9138.0,452.0947,20.2126,3.5003,96.4997,100.0,78.8392,18.8724,86.2114,36.3073,49.167441999999994
70705,Cusco,Chumbivilcas,Livitaca,10617.0,746.5756,14.2209,3.8282,96.1718,89.8546,83.5513,8.7232,83.9692,39.4599,57.047768000000005
70706,Cusco,Chumbivilcas,Llusco,5741.0,315.034,18.2234,2.1118,97.8882,100.0,86.2131,7.0426,91.9414,34.4524,50.032726999999994
70707,Cusco,Chumbivilcas,Quiñota,3642.0,225.937,16.1195,2.4003,97.5997,100.0,77.374,14.8777,90.1479,33.269,54.520153
70708,Cusco,Chumbivilcas,Velille,7475.0,760.0513,9.8349,3.0669,96.9331,63.1848,78.9359,39.7129,64.2574,57.3858,38.744463
70801,Cusco,Espinar,Espinar,27599.0,737.6021,37.4172,11.4293,88.5707,11.9618,88.7664,35.8442,44.686,58.8475,25.869895999999997
70802,Cusco,Espinar,Condoroma,1086.0,515.2632,2.1077,8.8091,91.1909,100.0,83.7209,31.4143,64.7126,47.9567,23.973385999999998
70803,Cusco,Espinar,Coporaque,14486.0,1543.0794,9.3877,4.382,95.618,100.0,82.9389,15.0776,78.0513,37.1642,41.62130499999999
70804,Cusco,Espinar,Ocoruro,1650.0,359.2363,4.5931,5.9218,94.0782,100.0,39.0625,22.6891,59.8626,35.4508,34.29943
70805,Cusco,Espinar,Pallpata,6429.0,817.5481,7.8638,6.0837,93.9163,47.1283,81.8284,20.7382,67.5513,44.3349,29.903014
70806,Cusco,Espinar,Pichigua,4227.0,273.9278,15.4311,4.7461,95.2539,100.0,70.6494,9.0734,80.1426,41.9822,44.958712999999996
70807,Cusco,Espinar,Suyckutambo,2853.0,627.7168,4.545,5.7047,94.2953,100.0,89.1051,25.1818,78.5149,31.0914,42.367723
70808,Cusco,Espinar,Alto Pichigua,2928.0,359.613,8.1421,3.8181,96.1819,100.0,72.1174,16.2934,71.7684,37.3054,34.29943
70901,Cusco,La Convención,Santa Ana,31142.0,391.5378,79.5377,21.2015,78.7985,14.3362,97.1176,45.6149,35.7406,70.4981,8.292162000000001
70902,Cusco,La Convención,Echarate,28876.0,10575.6061,2.7304,14.5549,85.4451,83.3936,91.1938,40.5759,58.3355,47.0525,23.265437
70903,Cusco,La Convención,Huayopata,5186.0,530.0907,9.7832,19.4444,80.5556,47.5173,81.5689,33.7225,63.9011,54.8977,23.866263
70904,Cusco,La Convención,Maranura,6027.0,164.5846,36.6195,14.1076,85.8924,100.0,93.0881,32.1108,62.7238,55.1465,14.833678
70905,Cusco,La Convención,Ocobamba,4847.0,862.5104,5.6196,5.7336,94.2664,100.0,85.4604,29.2934,78.1142,44.7318,36.066762
70908,Cusco,La Convención,Quellouno,12092.0,1964.5309,6.1552,12.9446,87.0554,100.0,93.6976,32.702,63.286,44.7597,21.80408
70909,Cusco,La Convención,Kimbiri,12886.0,786.5092,16.3838,15.2848,84.7152,38.5227,89.3639,41.9412,83.6925,46.2637,25.020310000000002
70906,Cusco,La Convención,Santa Teresa,6847.0,1329.3182,5.1508,12.3386,87.6614,100.0,97.6163,37.328,68.503,49.921,21.80408
70907,Cusco,La Convención,Vilcabamba,10250.0,2327.5157,4.4038,8.7707,91.2293,100.0,93.4671,21.6316,83.1956,41.634,38.185101
70910,Cusco,La Convención,Pichari,24614.0,813.2361,30.2667,12.3605,87.6395,25.693,94.5971,43.3333,70.0498,53.8595,30.628854
70911,Cusco,La Convención,Inkawasi,4108.0,772.8997,5.315,8.6652,91.3348,100.0,88.0466,29.4849,82.4037,45.1,45.476715999999996
70912,Cusco,La Convención,Villa Virgen,2169.0,439.0887,4.9398,19.5876,80.4124,100.0,94.0701,40.1338,81.1616,50.8039,42.797205
70913,Cusco,La Convención,Villa Kintiarina,2474.0,198.7926,12.4451,18.2699,81.7301,100.0,84.2105,37.4635,82.7761,39.8128,41.338265
70915,Cusco,La Convención,Megantoni,10671.0,10708.0933,0.9965,23.8312,76.1688,100.0,81.0247,45.5053,58.2293,59.404,33.569166
71001,Cusco,Paruro,Paruro,3027.0,152.6386,19.8312,10.9072,89.0928,100.0,97.4713,29.9157,74.8518,48.5026,30.318799999999996
71002,Cusco,Paruro,Accha,3172.0,238.7084,13.2882,10.3867,89.6133,100.0,94.1248,18.9007,84.7094,39.67,45.511449
