ubigeo_distrito,ubigeo_provincia,ubigeo_dept,nombre_distrito,nombre_provincia,nombre_dept,is_exterior,has_geometry,num_mesas,num_electores
040104,040100,040000,CHARACATO,AREQUIPA,AREQUIPA,False,True,35,10282
040105,040100,040000,CHIGUATA,AREQUIPA,AREQUIPA,False,True,13,3823
040106,040100,040000,LA JOYA,AREQUIPA,AREQUIPA,False,True,97,28170
040107,040100,040000,MIRAFLORES,AREQUIPA,AREQUIPA,False,True,175,52051
040108,040100,040000,MOLLEBAYA,AREQUIPA,AREQUIPA,False,True,13,3746
040109,040100,040000,PAUCARPATA,AREQUIPA,AREQUIPA,False,True,385,114013
040110,040100,040000,POCSI,AREQUIPA,AREQUIPA,False,True,4,954
040111,040100,040000,POLOBAYA,AREQUIPA,AREQUIPA,False,True,5,1306
040112,040100,040000,QUEQUEÑA,AREQUIPA,AREQUIPA,False,True,10,2917
040113,040100,040000,SABANDIA,AREQUIPA,AREQUIPA,False,True,16,4618
040114,040100,040000,SACHACA,AREQUIPA,AREQUIPA,False,True,90,26613
040115,040100,040000,SAN JUAN DE SIGUAS,AREQUIPA,AREQUIPA,False,True,4,1042
040116,040100,040000,SAN JUAN DE TARUCANI,AREQUIPA,AREQUIPA,False,True,7,1793
040117,040100,040000,SANTA ISABEL DE SIGUAS,AREQUIPA,AREQUIPA,False,True,4,902
040118,040100,040000,SANTA RITA DE SIHUAS,AREQUIPA,AREQUIPA,False,True,22,6523
040119,040100,040000,SOCABAYA,AREQUIPA,AREQUIPA,False,True,185,54730
040120,040100,040000,TIABAYA,AREQUIPA,AREQUIPA,False,True,57,16642
040121,040100,040000,UCHUMAYO,AREQUIPA,AREQUIPA,False,True,58,16801
040122,040100,040000,VITOR,AREQUIPA,AREQUIPA,False,True,11,2881
040123,040100,040000,YANAHUARA,AREQUIPA,AREQUIPA,False,True,103,30171
040124,040100,040000,YARABAMBA,AREQUIPA,AREQUIPA,False,True,18,5058
040125,040100,040000,YURA,AREQUIPA,AREQUIPA,False,True,95,27960
040126,040100,040000,MARIANO MELGAR,AREQUIPA,AREQUIPA,False,True,180,53251
040127,040100,040000,JACOBO HUNTER,AREQUIPA,AREQUIPA,False,True,143,42140
040128,040100,040000,ALTO SELVA ALEGRE,AREQUIPA,AREQUIPA,False,True,237,69949
040129,040100,040000,JOSE LUIS BUSTAMANTE Y RIVERO,AREQUIPA,AREQUIPA,False,True,220,64948
040201,040200,040000,CHIVAY,CAYLLOMA,AREQUIPA,False,True,16,4490
040202,040200,040000,ACHOMA,CAYLLOMA,AREQUIPA,False,True,4,1012
040203,040200,040000,CABANACONDE,CAYLLOMA,AREQUIPA,False,True,8,1991
040204,040200,040000,CAYLLOMA,CAYLLOMA,AREQUIPA,False,True,13,3464
040205,040200,040000,CALLALLI,CAYLLOMA,AREQUIPA,False,True,6,1744
040206,040200,040000,COPORAQUE,CAYLLOMA,AREQUIPA,False,True,5,1099
040207,040200,040000,HUAMBO,CAYLLOMA,AREQUIPA,False,True,3,796
040208,040200,040000,HUANCA,CAYLLOMA,AREQUIPA,False,True,6,1555
040209,040200,040000,ICHUPAMPA,CAYLLOMA,AREQUIPA,False,True,3,771
040210,040200,040000,LARI,CAYLLOMA,AREQUIPA,False,True,4,1012
040211,040200,040000,LLUTA,CAYLLOMA,AREQUIPA,False,True,6,1654
040212,040200,040000,MACA,CAYLLOMA,AREQUIPA,False,True,3,872
040213,040200,040000,MADRIGAL,CAYLLOMA,AREQUIPA,False,True,3,769
040214,040200,040000,SAN ANTONIO DE CHUCA,CAYLLOMA,AREQUIPA,False,True,3,683
040215,040200,040000,SIBAYO,CAYLLOMA,AREQUIPA,False,True,3,799
040216,040200,040000,TAPAY,CAYLLOMA,AREQUIPA,False,True,4,997
040217,040200,040000,TISCO,CAYLLOMA,AREQUIPA,False,True,6,1405
040218,040200,040000,TUTI,CAYLLOMA,AREQUIPA,False,True,3,758
040219,040200,040000,YANQUE,CAYLLOMA,AREQUIPA,False,True,8,2156
040220,040200,040000,MAJES,CAYLLOMA,AREQUIPA,False,True,189,55716
040301,040300,040000,CAMANA,CAMANA,AREQUIPA,False,True,44,12774
040302,040300,040000,JOSE MARIA QUIMPER,CAMANA,AREQUIPA,False,True,14,4128
040303,040300,040000,MARIANO NICOLAS VALCARCEL,CAMANA,AREQUIPA,False,True,16,4687
040304,040300,040000,MARISCAL CACERES,CAMANA,AREQUIPA,False,True,21,6069
040305,040300,040000,NICOLAS DE PIEROLA,CAMANA,AREQUIPA,False,True,22,6235
040306,040300,040000,OCOÑA,CAMANA,AREQUIPA,False,True,13,3605
040307,040300,040000,QUILCA,CAMANA,AREQUIPA,False,True,4,1152
040308,040300,040000,SAMUEL PASTOR,CAMANA,AREQUIPA,False,True,46,13409
040401,040400,040000,CARAVELI,CARAVELI,AREQUIPA,False,True,13,3644
040402,040400,040000,ACARI,CARAVELI,AREQUIPA,False,True,12,3355
040403,040400,040000,ATICO,CARAVELI,AREQUIPA,False,True,15,4243
040404,040400,040000,ATIQUIPA,CARAVELI,AREQUIPA,False,True,2,536
040405,040400,040000,BELLA UNION,CARAVELI,AREQUIPA,False,True,9,2372
040406,040400,040000,CAHUACHO,CARAVELI,AREQUIPA,False,True,3,615
040407,040400,040000,CHALA,CARAVELI,AREQUIPA,False,True,23,6606
040408,040400,040000,CHAPARRA,CARAVELI,AREQUIPA,False,True,9,2496
040409,040400,040000,HUANUHUANU,CARAVELI,AREQUIPA,False,True,7,1893
040410,040400,040000,JAQUI,CARAVELI,AREQUIPA,False,True,5,1258
040411,040400,040000,LOMAS,CARAVELI,AREQUIPA,False,True,5,1255
040412,040400,040000,QUICACHA,CARAVELI,AREQUIPA,False,True,6,1508
040413,040400,040000,YAUCA,CARAVELI,AREQUIPA,False,True,6,1589
040501,040500,040000,APLAO,CASTILLA,AREQUIPA,False,True,28,7741
040502,040500,040000,ANDAGUA,CASTILLA,AREQUIPA,False,True,4,978
040503,040500,040000,AYO,CASTILLA,AREQUIPA,False,True,2,475
040504,040500,040000,CHACHAS,CASTILLA,AREQUIPA,False,True,7,1638
040505,040500,040000,CHILCAYMARCA,CASTILLA,AREQUIPA,False,True,4,1045
040506,040500,040000,CHOCO,CASTILLA,AREQUIPA,False,True,6,997
040507,040500,040000,HUANCARQUI,CASTILLA,AREQUIPA,False,True,6,1604
040508,040500,040000,MACHAGUAY,CASTILLA,AREQUIPA,False,True,3,632
040509,040500,040000,ORCOPAMPA,CASTILLA,AREQUIPA,False,True,12,3376
040510,040500,040000,PAMPACOLCA,CASTILLA,AREQUIPA,False,True,6,1768
040511,040500,040000,TIPAN,CASTILLA,AREQUIPA,False,True,2,467
040512,040500,040000,URACA,CASTILLA,AREQUIPA,False,True,20,5777
040513,040500,040000,UÑON,CASTILLA,AREQUIPA,False,True,1,289
040514,040500,040000,VIRACO,CASTILLA,AREQUIPA,False,True,4,1066
040601,040600,040000,CHUQUIBAMBA,CONDESUYOS,AREQUIPA,False,True,9,2436
040602,040600,040000,ANDARAY,CONDESUYOS,AREQUIPA,False,True,2,587
040603,040600,040000,CAYARANI,CONDESUYOS,AREQUIPA,False,True,9,2548
040604,040600,040000,CHICHAS,CONDESUYOS,AREQUIPA,False,True,3,751
040605,040600,040000,IRAY,CONDESUYOS,AREQUIPA,False,True,3,697
040606,040600,040000,SALAMANCA,CONDESUYOS,AREQUIPA,False,True,3,752
040607,040600,040000,YANAQUIHUA,CONDESUYOS,AREQUIPA,False,True,16,4372
040608,040600,040000,RIO GRANDE,CONDESUYOS,AREQUIPA,False,True,9,2302
040701,040700,040000,MOLLENDO,ISLAY,AREQUIPA,False,True,76,22181
040702,040700,040000,COCACHACRA,ISLAY,AREQUIPA,False,True,35,10253
040703,040700,040000,DEAN VALDIVIA,ISLAY,AREQUIPA,False,True,21,6012
040704,040700,040000,ISLAY,ISLAY,AREQUIPA,False,True,16,4539
040705,040700,040000,MEJIA,ISLAY,AREQUIPA,False,True,6,1486
040706,040700,040000,PUNTA DE BOMBON,ISLAY,AREQUIPA,False,True,23,6638
040801,040800,040000,COTAHUASI,LA UNION,AREQUIPA,False,True,7,2027
040802,040800,040000,ALCA,LA UNION,AREQUIPA,False,True,6,1626
040803,040800,040000,CHARCANA,LA UNION,AREQUIPA,False,True,2,553
040804,040800,040000,HUAYNACOTAS,LA UNION,AREQUIPA,False,True,7,1870
040805,040800,040000,PAMPAMARCA,LA UNION,AREQUIPA,False,True,7,1388
040806,040800,040000,PUYCA,LA UNION,AREQUIPA,False,True,9,2183
040807,040800,040000,QUECHUALLA,LA UNION,AREQUIPA,False,True,2,517
040808,040800,040000,SAYLA,LA UNION,AREQUIPA,False,True,2,333
040809,040800,040000,TAURIA,LA UNION,AREQUIPA,False,True,2,321
040810,040800,040000,TOMEPAMPA,LA UNION,AREQUIPA,False,True,2,593
040811,040800,040000,TORO,LA UNION,AREQUIPA,False,True,3,617
050101,050100,050000,AYACUCHO,HUAMANGA,AYACUCHO,False,True,249,73330
050102,050100,050000,ACOS VINCHOS,HUAMANGA,AYACUCHO,False,True,16,4409
050103,050100,050000,CARMEN ALTO,HUAMANGA,AYACUCHO,False,True,71,20734
050104,050100,050000,CHIARA,HUAMANGA,AYACUCHO,False,True,22,5701
050105,050100,050000,QUINUA,HUAMANGA,AYACUCHO,False,True,19,5364
050106,050100,050000,SAN JOSE DE TICLLAS,HUAMANGA,AYACUCHO,False,True,8,2249
050107,050100,050000,SAN JUAN BAUTISTA,HUAMANGA,AYACUCHO,False,True,124,36250
050108,050100,050000,SANTIAGO DE PISCHA,HUAMANGA,AYACUCHO,False,True,7,1716
050109,050100,050000,VINCHOS,HUAMANGA,AYACUCHO,False,True,54,15193
050110,050100,050000,TAMBILLO,HUAMANGA,AYACUCHO,False,True,21,6035
050111,050100,050000,ACOCRO,HUAMANGA,AYACUCHO,False,True,30,8009
050112,050100,050000,SOCOS,HUAMANGA,AYACUCHO,False,True,26,7266
050113,050100,050000,OCROS,HUAMANGA,AYACUCHO,False,True,22,5365
050114,050100,050000,PACAYCASA,HUAMANGA,AYACUCHO,False,True,9,2648
050115,050100,050000,JESUS NAZARENO,HUAMANGA,AYACUCHO,False,True,51,14892
050116,050100,050000,ANDRES AVELINO CACERES DORREGARAY,HUAMANGA,AYACUCHO,False,True,54,15730
050201,050200,050000,CANGALLO,CANGALLO,AYACUCHO,False,True,18,5039
050204,050200,050000,CHUSCHI,CANGALLO,AYACUCHO,False,True,26,6348
050206,050200,050000,LOS MOROCHUCOS,CANGALLO,AYACUCHO,False,True,27,7178
050207,050200,050000,PARAS,CANGALLO,AYACUCHO,False,True,17,4474
050208,050200,050000,TOTOS,CANGALLO,AYACUCHO,False,True,14,3537
050211,050200,050000,MARIA PARADO DE BELLIDO,CANGALLO,AYACUCHO,False,True,7,2006
050301,050300,050000,HUANTA,HUANTA,AYACUCHO,False,True,107,31395
050302,050300,050000,AYAHUANCO,HUANTA,AYACUCHO,False,True,7,1915
050303,050300,050000,HUAMANGUILLA,HUANTA,AYACUCHO,False,True,15,4251
050304,050300,050000,IGUAIN,HUANTA,AYACUCHO,False,True,12,3406
050305,050300,050000,LURICOCHA,HUANTA,AYACUCHO,False,True,22,6190
050307,050300,050000,SANTILLANA,HUANTA,AYACUCHO,False,True,14,3574
050308,050300,050000,SIVIA,HUANTA,AYACUCHO,False,True,32,8489
050309,050300,050000,LLOCHEGUA,HUANTA,AYACUCHO,False,True,27,7696
050310,050300,050000,CANAYRE,HUANTA,AYACUCHO,False,True,11,2929
050311,050300,050000,UCHURACCAY,HUANTA,AYACUCHO,False,True,14,3089
050312,050300,050000,PUCACOLPA,HUANTA,AYACUCHO,False,True,8,2280
050313,050300,050000,CHACA,HUANTA,AYACUCHO,False,True,7,1838
050314,050300,050000,PUTIS,HUANTA,AYACUCHO,False,True,3,586
050401,050400,050000,SAN MIGUEL,LA MAR,AYACUCHO,False,True,26,7414
050402,050400,050000,ANCO,LA MAR,AYACUCHO,False,True,25,6235
050403,050400,050000,AYNA,LA MAR,AYACUCHO,False,True,23,6638
050404,050400,050000,CHILCAS,LA MAR,AYACUCHO,False,True,7,1736
050405,050400,050000,CHUNGUI,LA MAR,AYACUCHO,False,True,15,3621
050406,050400,050000,TAMBO,LA MAR,AYACUCHO,False,True,32,9275
050407,050400,050000,LUIS CARRANZA,LA MAR,AYACUCHO,False,True,5,1276
050408,050400,050000,SANTA ROSA,LA MAR,AYACUCHO,False,True,32,9158
050409,050400,050000,SAMUGARI,LA MAR,AYACUCHO,False,True,22,6085
050410,050400,050000,ANCHIHUAY,LA MAR,AYACUCHO,False,True,12,3205
050411,050400,050000,ORONCCOY,LA MAR,AYACUCHO,False,True,5,1072
050412,050400,050000,UNION PROGRESO,LA MAR,AYACUCHO,False,True,7,1813
050413,050400,050000,PATIBAMBA,LA MAR,AYACUCHO,False,True,5,1360
050414,050400,050000,NINABAMBA,LA MAR,AYACUCHO,False,True,6,1559
050415,050400,050000,RIO MAGDALENA,LA MAR,AYACUCHO,False,True,5,1229
050501,050500,050000,PUQUIO,LUCANAS,AYACUCHO,False,True,36,10103
050502,050500,050000,AUCARA,LUCANAS,AYACUCHO,False,True,10,2105
050503,050500,050000,CABANA,LUCANAS,AYACUCHO,False,True,4,979
050504,050500,050000,CARMEN SALCEDO,LUCANAS,AYACUCHO,False,True,4,1115
050506,050500,050000,CHAVIÑA,LUCANAS,AYACUCHO,False,True,7,1827
050508,050500,050000,CHIPAO,LUCANAS,AYACUCHO,False,True,9,2298
050510,050500,050000,HUAC-HUAS,LUCANAS,AYACUCHO,False,True,7,1894
050511,050500,050000,LARAMATE,LUCANAS,AYACUCHO,False,True,5,1283
050512,050500,050000,LEONCIO PRADO,LUCANAS,AYACUCHO,False,True,5,988
050513,050500,050000,LUCANAS,LUCANAS,AYACUCHO,False,True,8,2184
050514,050500,050000,LLAUTA,LUCANAS,AYACUCHO,False,True,3,833
050516,050500,050000,OCAÑA,LUCANAS,AYACUCHO,False,True,8,2112
050517,050500,050000,OTOCA,LUCANAS,AYACUCHO,False,True,5,1364
050520,050500,050000,SANCOS,LUCANAS,AYACUCHO,False,True,12,2917
050521,050500,050000,SAN JUAN,LUCANAS,AYACUCHO,False,True,3,710
050522,050500,050000,SAN PEDRO,LUCANAS,AYACUCHO,False,True,10,2586
050524,050500,050000,SANTA ANA DE HUAYCAHUACHO,LUCANAS,AYACUCHO,False,True,2,489
050525,050500,050000,SANTA LUCIA,LUCANAS,AYACUCHO,False,True,5,853
050529,050500,050000,SAISA,LUCANAS,AYACUCHO,False,True,2,350
050531,050500,050000,SAN PEDRO DE PALCO,LUCANAS,AYACUCHO,False,True,5,1066
050532,050500,050000,SAN CRISTOBAL,LUCANAS,AYACUCHO,False,True,5,1214
050601,050600,050000,CORACORA,PARINACOCHAS,AYACUCHO,False,True,30,8446
050604,050600,050000,CORONEL CASTAÑEDA,PARINACOCHAS,AYACUCHO,False,True,4,944
050605,050600,050000,CHUMPI,PARINACOCHAS,AYACUCHO,False,True,7,1944
050608,050600,050000,PACAPAUSA,PARINACOCHAS,AYACUCHO,False,True,3,809
050611,050600,050000,PULLO,PARINACOCHAS,AYACUCHO,False,True,14,3917
050612,050600,050000,PUYUSCA,PARINACOCHAS,AYACUCHO,False,True,7,1766
050615,050600,050000,SAN FRANCISCO DE RAVACAYCO,PARINACOCHAS,AYACUCHO,False,True,4,920
050616,050600,050000,UPAHUACHO,PARINACOCHAS,AYACUCHO,False,True,7,1279
050701,050700,050000,HUANCAPI,VICTOR FAJARDO,AYACUCHO,False,True,6,1668
050702,050700,050000,ALCAMENCA,VICTOR FAJARDO,AYACUCHO,False,True,7,1782
050703,050700,050000,APONGO,VICTOR FAJARDO,AYACUCHO,False,True,3,776
050704,050700,050000,CANARIA,VICTOR FAJARDO,AYACUCHO,False,True,10,2484
050706,050700,050000,CAYARA,VICTOR FAJARDO,AYACUCHO,False,True,5,1316
050707,050700,050000,COLCA,VICTOR FAJARDO,AYACUCHO,False,True,6,1500
050708,050700,050000,HUALLA,VICTOR FAJARDO,AYACUCHO,False,True,8,1959
050709,050700,050000,HUAMANQUIQUIA,VICTOR FAJARDO,AYACUCHO,False,True,4,1032
050710,050700,050000,HUANCARAYLLA,VICTOR FAJARDO,AYACUCHO,False,True,8,2230
050713,050700,050000,SARHUA,VICTOR FAJARDO,AYACUCHO,False,True,10,2598
050714,050700,050000,VILCANCHOS,VICTOR FAJARDO,AYACUCHO,False,True,11,2611
050715,050700,050000,ASQUIPATA,VICTOR FAJARDO,AYACUCHO,False,True,2,484
050801,050800,050000,SANCOS,HUANCA SANCOS,AYACUCHO,False,True,10,2750
050802,050800,050000,SACSAMARCA,HUANCA SANCOS,AYACUCHO,False,True,6,1366
050803,050800,050000,SANTIAGO DE LUCANAMARCA,HUANCA SANCOS,AYACUCHO,False,True,9,2253
050804,050800,050000,CARAPO,HUANCA SANCOS,AYACUCHO,False,True,8,1891
050901,050900,050000,VILCAS HUAMAN,VILCAS HUAMAN,AYACUCHO,False,True,22,5969
050902,050900,050000,VISCHONGO,VILCAS HUAMAN,AYACUCHO,False,True,14,3591
050903,050900,050000,ACCOMARCA,VILCAS HUAMAN,AYACUCHO,False,True,5,1339
050904,050900,050000,CARHUANCA,VILCAS HUAMAN,AYACUCHO,False,True,4,958
050905,050900,050000,CONCEPCION,VILCAS HUAMAN,AYACUCHO,False,True,9,2341
050906,050900,050000,HUAMBALPA,VILCAS HUAMAN,AYACUCHO,False,True,6,1519
050907,050900,050000,SAURAMA,VILCAS HUAMAN,AYACUCHO,False,True,5,1247
050908,050900,050000,INDEPENDENCIA,VILCAS HUAMAN,AYACUCHO,False,True,5,1245
051001,051000,050000,PAUSA,PAUCAR DEL SARA SARA,AYACUCHO,False,True,8,2150
051002,051000,050000,COLTA,PAUCAR DEL SARA SARA,AYACUCHO,False,True,3,722
051003,051000,050000,CORCULLA,PAUCAR DEL SARA SARA,AYACUCHO,False,True,2,386
051004,051000,050000,LAMPA,PAUCAR DEL SARA SARA,AYACUCHO,False,True,6,1327
051005,051000,050000,MARCABAMBA,PAUCAR DEL SARA SARA,AYACUCHO,False,True,2,493
051006,051000,050000,OYOLO,PAUCAR DEL SARA SARA,AYACUCHO,False,True,4,1011
051007,051000,050000,PARARCA,PAUCAR DEL SARA SARA,AYACUCHO,False,True,2,426
051008,051000,050000,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,AYACUCHO,False,True,3,600
051009,051000,050000,SAN JOSE DE USHUA,PAUCAR DEL SARA SARA,AYACUCHO,False,True,1,172
051010,051000,050000,SARA SARA,PAUCAR DEL SARA SARA,AYACUCHO,False,True,2,487
051101,051100,050000,QUEROBAMBA,SUCRE,AYACUCHO,False,True,8,2152
051102,051100,050000,BELEN,SUCRE,AYACUCHO,False,True,1,247
051103,051100,050000,CHALCOS,SUCRE,AYACUCHO,False,True,2,498
051104,051100,050000,SAN SALVADOR DE QUIJE,SUCRE,AYACUCHO,False,True,4,1091
051105,051100,050000,PAICO,SUCRE,AYACUCHO,False,True,3,611
051106,051100,050000,SANTIAGO DE PAUCARAY,SUCRE,AYACUCHO,False,True,3,617
051107,051100,050000,SAN PEDRO DE LARCAY,SUCRE,AYACUCHO,False,True,3,787
051108,051100,050000,SORAS,SUCRE,AYACUCHO,False,True,3,816
051109,051100,050000,HUACAÑA,SUCRE,AYACUCHO,False,True,2,386
051110,051100,050000,CHILCAYOC,SUCRE,AYACUCHO,False,True,3,603
051111,051100,050000,MORCOLLA,SUCRE,AYACUCHO,False,True,5,1144
060101,060100,060000,CAJAMARCA,CAJAMARCA,CAJAMARCA,False,True,589,173177
060102,060100,060000,ASUNCION,CAJAMARCA,CAJAMARCA,False,True,27,7519
060103,060100,060000,COSPAN,CAJAMARCA,CAJAMARCA,False,True,21,5784
060104,060100,060000,CHETILLA,CAJAMARCA,CAJAMARCA,False,True,13,3524
060105,060100,060000,ENCAÑADA,CAJAMARCA,CAJAMARCA,False,True,92,26365
060106,060100,060000,JESUS,CAJAMARCA,CAJAMARCA,False,True,44,12793
060107,060100,060000,LOS BAÑOS DEL INCA,CAJAMARCA,CAJAMARCA,False,True,117,34133
060108,060100,060000,LLACANORA,CAJAMARCA,CAJAMARCA,False,True,17,4846
060109,060100,060000,MAGDALENA,CAJAMARCA,CAJAMARCA,False,True,29,8134
060110,060100,060000,MATARA,CAJAMARCA,CAJAMARCA,False,True,13,3756
060111,060100,060000,NAMORA,CAJAMARCA,CAJAMARCA,False,True,31,8951
060112,060100,060000,SAN JUAN,CAJAMARCA,CAJAMARCA,False,True,16,4386
060201,060200,060000,CAJABAMBA,CAJABAMBA,CAJAMARCA,False,True,96,28437
060202,060200,060000,CACHACHI,CAJABAMBA,CAJAMARCA,False,True,63,17832
060203,060200,060000,CONDEBAMBA,CAJABAMBA,CAJAMARCA,False,True,36,10209
060205,060200,060000,SITACOCHA,CAJABAMBA,CAJAMARCA,False,True,23,6140
060301,060300,060000,CELENDIN,CELENDIN,CAJAMARCA,False,True,71,20353
060302,060300,060000,CORTEGANA,CELENDIN,CAJAMARCA,False,True,24,5959
060303,060300,060000,CHUMUCH,CELENDIN,CAJAMARCA,False,True,10,2624
060304,060300,060000,HUASMIN,CELENDIN,CAJAMARCA,False,True,40,10385
060305,060300,060000,JORGE CHAVEZ,CELENDIN,CAJAMARCA,False,True,3,851
060306,060300,060000,JOSE GALVEZ,CELENDIN,CAJAMARCA,False,True,9,2589
060307,060300,060000,MIGUEL IGLESIAS,CELENDIN,CAJAMARCA,False,True,15,3835
060308,060300,060000,OXAMARCA,CELENDIN,CAJAMARCA,False,True,19,5254
060309,060300,060000,SOROCHUCO,CELENDIN,CAJAMARCA,False,True,33,8526
060310,060300,060000,SUCRE,CELENDIN,CAJAMARCA,False,True,17,4583
060311,060300,060000,UTCO,CELENDIN,CAJAMARCA,False,True,6,1408
060312,060300,060000,LA LIBERTAD DE PALLAN,CELENDIN,CAJAMARCA,False,True,21,5842
060401,060400,060000,CONTUMAZA,CONTUMAZA,CAJAMARCA,False,True,20,5684
060403,060400,060000,CHILETE,CONTUMAZA,CAJAMARCA,False,True,9,2580
060404,060400,060000,GUZMANGO,CONTUMAZA,CAJAMARCA,False,True,8,2146
060405,060400,060000,SAN BENITO,CONTUMAZA,CAJAMARCA,False,True,10,2566
060406,060400,060000,CUPISNIQUE,CONTUMAZA,CAJAMARCA,False,True,5,1328
060407,060400,060000,TANTARICA,CONTUMAZA,CAJAMARCA,False,True,8,2190
060408,060400,060000,YONAN,CONTUMAZA,CAJAMARCA,False,True,16,4559
060409,060400,060000,SANTA CRUZ DE TOLED,CONTUMAZA,CAJAMARCA,False,True,4,1036
060501,060500,060000,CUTERVO,CUTERVO,CAJAMARCA,False,True,146,42969
060502,060500,060000,CALLAYUC,CUTERVO,CAJAMARCA,False,True,28,7723
060503,060500,060000,CUJILLO,CUTERVO,CAJAMARCA,False,True,8,2134
060504,060500,060000,CHOROS,CUTERVO,CAJAMARCA,False,True,13,3386
060505,060500,060000,LA RAMADA,CUTERVO,CAJAMARCA,False,True,12,3292
060506,060500,060000,PIMPINGOS,CUTERVO,CAJAMARCA,False,True,17,4734
060507,060500,060000,QUEROCOTILLO,CUTERVO,CAJAMARCA,False,True,42,11458
060508,060500,060000,SAN ANDRES DE CUTERVO,CUTERVO,CAJAMARCA,False,True,14,4011
060509,060500,060000,SAN JUAN DE CUTERVO,CUTERVO,CAJAMARCA,False,True,7,1912
060510,060500,060000,SAN LUIS DE LUCMA,CUTERVO,CAJAMARCA,False,True,10,2671
060511,060500,060000,SANTA CRUZ,CUTERVO,CAJAMARCA,False,True,9,2498
060512,060500,060000,SANTO DOMINGO DE LA CAPILLA,CUTERVO,CAJAMARCA,False,True,16,4624
060513,060500,060000,SANTO TOMAS,CUTERVO,CAJAMARCA,False,True,23,6410
060514,060500,060000,SOCOTA,CUTERVO,CAJAMARCA,False,True,29,8117
060515,060500,060000,TORIBIO CASANOVA,CUTERVO,CAJAMARCA,False,True,4,1138
060601,060600,060000,CHOTA,CHOTA,CAJAMARCA,False,True,144,41842
060602,060600,060000,ANGUIA,CHOTA,CAJAMARCA,False,True,11,3117
060603,060600,060000,COCHABAMBA,CHOTA,CAJAMARCA,False,True,17,4858
060604,060600,060000,CONCHAN,CHOTA,CAJAMARCA,False,True,18,4954
060605,060600,060000,CHADIN,CHOTA,CAJAMARCA,False,True,13,3533
060606,060600,060000,CHIGUIRIP,CHOTA,CAJAMARCA,False,True,13,3671
060607,060600,060000,CHIMBAN,CHOTA,CAJAMARCA,False,True,7,2028
060608,060600,060000,HUAMBOS,CHOTA,CAJAMARCA,False,True,24,6936
060609,060600,060000,LAJAS,CHOTA,CAJAMARCA,False,True,39,11315
060610,060600,060000,LLAMA,CHOTA,CAJAMARCA,False,True,18,5035
060611,060600,060000,MIRACOSTA,CHOTA,CAJAMARCA,False,True,13,3258
060612,060600,060000,PACCHA,CHOTA,CAJAMARCA,False,True,16,4413
060613,060600,060000,PION,CHOTA,CAJAMARCA,False,True,5,1180
060614,060600,060000,QUEROCOTO,CHOTA,CAJAMARCA,False,True,29,8006
060615,060600,060000,TACABAMBA,CHOTA,CAJAMARCA,False,True,45,13250
060616,060600,060000,TOCMOCHE,CHOTA,CAJAMARCA,False,True,4,1111
060617,060600,060000,SAN JUAN DE LICUPIS,CHOTA,CAJAMARCA,False,True,5,1070
060618,060600,060000,CHOROPAMPA,CHOTA,CAJAMARCA,False,True,9,2593
060619,060600,060000,CHALAMARCA,CHOTA,CAJAMARCA,False,True,31,8743
060701,060700,060000,BAMBAMARCA,HUALGAYOC,CAJAMARCA,False,True,204,59093
060702,060700,060000,CHUGUR,HUALGAYOC,CAJAMARCA,False,True,12,3243
060703,060700,060000,HUALGAYOC,HUALGAYOC,CAJAMARCA,False,True,45,12934
060801,060800,060000,JAEN,JAEN,CAJAMARCA,False,True,296,86221
060802,060800,060000,BELLAVISTA,JAEN,CAJAMARCA,False,True,49,13529
060803,060800,060000,COLASAY,JAEN,CAJAMARCA,False,True,37,9957
060804,060800,060000,CHONTALI,JAEN,CAJAMARCA,False,True,29,8259
060805,060800,060000,POMAHUACA,JAEN,CAJAMARCA,False,True,28,7795
060806,060800,060000,PUCARA,JAEN,CAJAMARCA,False,True,23,6523
060807,060800,060000,SALLIQUE,JAEN,CAJAMARCA,False,True,22,6080
060808,060800,060000,SAN FELIPE,JAEN,CAJAMARCA,False,True,15,4274
060809,060800,060000,SAN JOSE DEL ALTO,JAEN,CAJAMARCA,False,True,24,6360
060810,060800,060000,SANTA ROSA,JAEN,CAJAMARCA,False,True,33,9156
060811,060800,060000,LAS PIRIAS,JAEN,CAJAMARCA,False,True,18,5110
060812,060800,060000,HUABAL,JAEN,CAJAMARCA,False,True,26,7432
060901,060900,060000,SANTA CRUZ,SANTA CRUZ,CAJAMARCA,False,True,24,6783
060902,060900,060000,CATACHE,SANTA CRUZ,CAJAMARCA,False,True,27,7474
060903,060900,060000,CHANCAYBAÑOS,SANTA CRUZ,CAJAMARCA,False,True,12,3422
060904,060900,060000,LA ESPERANZA,SANTA CRUZ,CAJAMARCA,False,True,10,2438
060905,060900,060000,NINABAMBA,SANTA CRUZ,CAJAMARCA,False,True,10,2486
060906,060900,060000,PULAN,SANTA CRUZ,CAJAMARCA,False,True,13,3633
060907,060900,060000,SEXI,SANTA CRUZ,CAJAMARCA,False,True,2,485
060908,060900,060000,UTICYACU,SANTA CRUZ,CAJAMARCA,False,True,5,1247
060909,060900,060000,YAUYUCAN,SANTA CRUZ,CAJAMARCA,False,True,10,2703
060910,060900,060000,ANDABAMBA,SANTA CRUZ,CAJAMARCA,False,True,5,1360
