codigo_mesa,ubigeo_distrito,nombre_distrito,ubigeo_provincia,nombre_provincia,ubigeo_dept,nombre_dept,is_exterior,electores_habiles,codigo_local_votacion,nombre_local_votacion
082163,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082164,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082165,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082166,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082167,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082168,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082169,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082170,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082171,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082172,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082173,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082174,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082175,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082176,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082177,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082178,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082179,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082180,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082181,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082182,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082183,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082184,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082185,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082186,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082187,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082188,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082189,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082190,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082191,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082192,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082193,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082194,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082195,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082196,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082197,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082198,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082199,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082200,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53198,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL  LOCAL F01L01
082201,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53838,IE PNP JUAN INGUNZA VALDIVIA
082202,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53838,IE PNP JUAN INGUNZA VALDIVIA
082203,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53838,IE PNP JUAN INGUNZA VALDIVIA
082204,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53841,IEI 101 NIÑITOS DE SANTA CRUZ
082205,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53841,IEI 101 NIÑITOS DE SANTA CRUZ
082206,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53841,IEI 101 NIÑITOS DE SANTA CRUZ
082207,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53894,IEP MARIA ALVARADO
082208,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53894,IEP MARIA ALVARADO
082209,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53894,IEP MARIA ALVARADO
082210,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,53894,IEP MARIA ALVARADO
082211,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54074,IE 4006 SANTA ROSA DE AMERICA
082212,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54074,IE 4006 SANTA ROSA DE AMERICA
082213,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54074,IE 4006 SANTA ROSA DE AMERICA
082214,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54074,IE 4006 SANTA ROSA DE AMERICA
082215,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54074,IE 4006 SANTA ROSA DE AMERICA
082216,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54074,IE 4006 SANTA ROSA DE AMERICA
082217,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54074,IE 4006 SANTA ROSA DE AMERICA
082218,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54115,IEP TERESA MONTERO SIVERONI
082219,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54115,IEP TERESA MONTERO SIVERONI
082220,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54115,IEP TERESA MONTERO SIVERONI
082221,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54115,IEP TERESA MONTERO SIVERONI
082222,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54115,IEP TERESA MONTERO SIVERONI
082223,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54115,IEP TERESA MONTERO SIVERONI
082224,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54115,IEP TERESA MONTERO SIVERONI
082225,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54137,COPRODELI AGUSTIN DE HIPONA
082226,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54137,COPRODELI AGUSTIN DE HIPONA
082227,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54137,COPRODELI AGUSTIN DE HIPONA
082228,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54137,COPRODELI AGUSTIN DE HIPONA
082229,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54137,COPRODELI AGUSTIN DE HIPONA
082230,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54137,COPRODELI AGUSTIN DE HIPONA
082231,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54137,COPRODELI AGUSTIN DE HIPONA
082232,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54163,IEP CORAZÓN DE JESÚS
082233,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54163,IEP CORAZÓN DE JESÚS
082234,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54163,IEP CORAZÓN DE JESÚS
082235,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54163,IEP CORAZÓN DE JESÚS
082236,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54163,IEP CORAZÓN DE JESÚS
082237,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54163,IEP CORAZÓN DE JESÚS
082238,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54163,IEP CORAZÓN DE JESÚS
082239,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54163,IEP CORAZÓN DE JESÚS
082240,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54163,IEP CORAZÓN DE JESÚS
082241,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54163,IEP CORAZÓN DE JESÚS
082242,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54239,IEP ANGELES DE FATIMA
082243,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54239,IEP ANGELES DE FATIMA
082244,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54239,IEP ANGELES DE FATIMA
082245,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54239,IEP ANGELES DE FATIMA
082246,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54239,IEP ANGELES DE FATIMA
082247,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54239,IEP ANGELES DE FATIMA
082248,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54315,IEP NUESTRA SEÑORA DEL ROSARIO - INICIAL
082249,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54315,IEP NUESTRA SEÑORA DEL ROSARIO - INICIAL
082250,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54315,IEP NUESTRA SEÑORA DEL ROSARIO - INICIAL
082251,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54315,IEP NUESTRA SEÑORA DEL ROSARIO - INICIAL
082252,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54316,IEP GRUMETE MEDINA
082253,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54316,IEP GRUMETE MEDINA
082254,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54316,IEP GRUMETE MEDINA
082255,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54316,IEP GRUMETE MEDINA
082256,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54316,IEP GRUMETE MEDINA
082257,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54316,IEP GRUMETE MEDINA
082258,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54316,IEP GRUMETE MEDINA
082259,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54316,IEP GRUMETE MEDINA
082260,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54316,IEP GRUMETE MEDINA
082261,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54316,IEP GRUMETE MEDINA
082262,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54316,IEP GRUMETE MEDINA
082263,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54316,IEP GRUMETE MEDINA
082264,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082265,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082266,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082267,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082268,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082269,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082270,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082271,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082272,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082273,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082274,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082275,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082276,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082277,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082278,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082279,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082280,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082281,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082282,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082283,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54527,COMPLEJO DEPORTIVO MARQUEZ - CALLE TACNA
082284,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54528,COMPLEJO DEPORTIVO MARQUEZ - CALLE 7
082285,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54528,COMPLEJO DEPORTIVO MARQUEZ - CALLE 7
082286,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54528,COMPLEJO DEPORTIVO MARQUEZ - CALLE 7
082287,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54528,COMPLEJO DEPORTIVO MARQUEZ - CALLE 7
082288,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54528,COMPLEJO DEPORTIVO MARQUEZ - CALLE 7
082289,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54528,COMPLEJO DEPORTIVO MARQUEZ - CALLE 7
082290,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54528,COMPLEJO DEPORTIVO MARQUEZ - CALLE 7
082291,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54528,COMPLEJO DEPORTIVO MARQUEZ - CALLE 7
082292,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54528,COMPLEJO DEPORTIVO MARQUEZ - CALLE 7
082293,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54528,COMPLEJO DEPORTIVO MARQUEZ - CALLE 7
082294,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54528,COMPLEJO DEPORTIVO MARQUEZ - CALLE 7
082295,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54528,COMPLEJO DEPORTIVO MARQUEZ - CALLE 7
082296,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54529,LOSA DEPORTIVA PARQUE LOS ESTIBADORES
082297,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54529,LOSA DEPORTIVA PARQUE LOS ESTIBADORES
082298,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54529,LOSA DEPORTIVA PARQUE LOS ESTIBADORES
082299,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54529,LOSA DEPORTIVA PARQUE LOS ESTIBADORES
082300,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54529,LOSA DEPORTIVA PARQUE LOS ESTIBADORES
082301,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54529,LOSA DEPORTIVA PARQUE LOS ESTIBADORES
082302,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54529,LOSA DEPORTIVA PARQUE LOS ESTIBADORES
082303,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54529,LOSA DEPORTIVA PARQUE LOS ESTIBADORES
082304,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54530,LOSA DEPORTIVA PARQUE ORMINDO VELA REATEGUI
082305,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54530,LOSA DEPORTIVA PARQUE ORMINDO VELA REATEGUI
082306,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54530,LOSA DEPORTIVA PARQUE ORMINDO VELA REATEGUI
082307,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54530,LOSA DEPORTIVA PARQUE ORMINDO VELA REATEGUI
082308,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54530,LOSA DEPORTIVA PARQUE ORMINDO VELA REATEGUI
082309,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54530,LOSA DEPORTIVA PARQUE ORMINDO VELA REATEGUI
082310,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54530,LOSA DEPORTIVA PARQUE ORMINDO VELA REATEGUI
082311,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54530,LOSA DEPORTIVA PARQUE ORMINDO VELA REATEGUI
082312,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54531,LOSA DEPORTIVA PARQUE GERARDO MILLONES
082313,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54531,LOSA DEPORTIVA PARQUE GERARDO MILLONES
082314,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54531,LOSA DEPORTIVA PARQUE GERARDO MILLONES
082315,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54531,LOSA DEPORTIVA PARQUE GERARDO MILLONES
082316,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54531,LOSA DEPORTIVA PARQUE GERARDO MILLONES
082317,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54531,LOSA DEPORTIVA PARQUE GERARDO MILLONES
082318,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54531,LOSA DEPORTIVA PARQUE GERARDO MILLONES
082319,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54531,LOSA DEPORTIVA PARQUE GERARDO MILLONES
082320,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54567,IEP SAN LAZARO MATER MISERICORDIAE
082321,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54567,IEP SAN LAZARO MATER MISERICORDIAE
082322,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54567,IEP SAN LAZARO MATER MISERICORDIAE
082323,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54567,IEP SAN LAZARO MATER MISERICORDIAE
082324,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54567,IEP SAN LAZARO MATER MISERICORDIAE
082325,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54580,LOSA DEPORTIVA JUAN VELASCO ALVARADO
082326,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54580,LOSA DEPORTIVA JUAN VELASCO ALVARADO
082327,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54580,LOSA DEPORTIVA JUAN VELASCO ALVARADO
082328,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54580,LOSA DEPORTIVA JUAN VELASCO ALVARADO
082329,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54580,LOSA DEPORTIVA JUAN VELASCO ALVARADO
082330,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54580,LOSA DEPORTIVA JUAN VELASCO ALVARADO
082331,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54600,IE PRITE CALLAO
082332,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54600,IE PRITE CALLAO
082333,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54600,IE PRITE CALLAO
082334,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54600,IE PRITE CALLAO
082335,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54603,IEP NUESTRA SEÑORA DE LA ASUNCION
082336,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54603,IEP NUESTRA SEÑORA DE LA ASUNCION
082337,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54603,IEP NUESTRA SEÑORA DE LA ASUNCION
082338,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54603,IEP NUESTRA SEÑORA DE LA ASUNCION
082339,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54603,IEP NUESTRA SEÑORA DE LA ASUNCION
082340,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54603,IEP NUESTRA SEÑORA DE LA ASUNCION
082341,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54603,IEP NUESTRA SEÑORA DE LA ASUNCION
082342,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54603,IEP NUESTRA SEÑORA DE LA ASUNCION
082343,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54603,IEP NUESTRA SEÑORA DE LA ASUNCION
082344,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54603,IEP NUESTRA SEÑORA DE LA ASUNCION
082345,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54603,IEP NUESTRA SEÑORA DE LA ASUNCION
082346,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54603,IEP NUESTRA SEÑORA DE LA ASUNCION
082347,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54703,IEP JORDAN DE JESUS
082348,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54703,IEP JORDAN DE JESUS
082349,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54703,IEP JORDAN DE JESUS
082350,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54703,IEP JORDAN DE JESUS
082351,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54703,IEP JORDAN DE JESUS
082352,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54703,IEP JORDAN DE JESUS
082353,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54704,IEP SANTISIMO NOMBRE DE MARIA
082354,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54704,IEP SANTISIMO NOMBRE DE MARIA
082355,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54704,IEP SANTISIMO NOMBRE DE MARIA
082356,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54704,IEP SANTISIMO NOMBRE DE MARIA
082357,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54704,IEP SANTISIMO NOMBRE DE MARIA
082358,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54704,IEP SANTISIMO NOMBRE DE MARIA
082359,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54705,IEP SANTISIMO NOMBRE DE MARIA - SECUNDARIA
082360,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54705,IEP SANTISIMO NOMBRE DE MARIA - SECUNDARIA
082361,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54705,IEP SANTISIMO NOMBRE DE MARIA - SECUNDARIA
082362,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54705,IEP SANTISIMO NOMBRE DE MARIA - SECUNDARIA
082363,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
082364,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
082365,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
082366,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
082367,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
082368,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
082369,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
082370,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
082371,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
082372,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
082373,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
082374,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
082375,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
082376,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
082377,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,54706,COMPLEJO DEPORTIVO VALERIANO LÓPEZ
